PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2160e+00    1.5082e+02   -2.8244e-01    1.0075e+00
 1.2170e+00    1.5090e+02   -2.7639e-01    1.0060e+00
 1.2180e+00    1.5102e+02   -2.6771e-01    1.0037e+00
 1.2190e+00    1.5112e+02   -2.5955e-01    1.0016e+00
 1.2200e+00    1.5118e+02   -2.5545e-01    1.0005e+00
 1.2210e+00    1.5115e+02   -2.5751e-01    1.0010e+00
 1.2220e+00    1.5106e+02   -2.6468e-01    1.0028e+00
 1.2230e+00    1.5094e+02   -2.7373e-01    1.0051e+00
 1.2240e+00    1.5085e+02   -2.8111e-01    1.0069e+00
 1.2250e+00    1.5080e+02   -2.8436e-01    1.0077e+00
 1.2260e+00    1.5083e+02   -2.8249e-01    1.0073e+00
 1.2270e+00    1.5092e+02   -2.7598e-01    1.0055e+00
 1.2280e+00    1.5104e+02   -2.6691e-01    1.0032e+00
 1.2290e+00    1.5115e+02   -2.5855e-01    1.0010e+00
 1.2300e+00    1.5120e+02   -2.5460e-01    9.9991e-01
 1.2310e+00    1.5117e+02   -2.5709e-01    1.0005e+00
 1.2320e+00    1.5107e+02   -2.6474e-01    1.0025e+00
 1.2330e+00    1.5095e+02   -2.7408e-01    1.0049e+00
 1.2340e+00    1.5085e+02   -2.8149e-01    1.0067e+00
 1.2350e+00    1.5081e+02   -2.8459e-01    1.0075e+00
 1.2360e+00    1.5084e+02   -2.8247e-01    1.0069e+00
 1.2370e+00    1.5094e+02   -2.7564e-01    1.0051e+00
 1.2380e+00    1.5106e+02   -2.6626e-01    1.0027e+00
 1.2390e+00    1.5117e+02   -2.5775e-01    1.0005e+00
 1.2400e+00    1.5122e+02   -2.5385e-01    9.9944e-01
 1.2410e+00    1.5119e+02   -2.5661e-01    1.0001e+00
 1.2420e+00    1.5109e+02   -2.6455e-01    1.0022e+00
 1.2430e+00    1.5096e+02   -2.7406e-01    1.0046e+00
 1.2440e+00    1.5087e+02   -2.8150e-01    1.0065e+00
 1.2450e+00    1.5083e+02   -2.8446e-01    1.0072e+00
 1.2460e+00    1.5086e+02   -2.8207e-01    1.0066e+00
 1.2470e+00    1.5096e+02   -2.7504e-01    1.0048e+00
 1.2480e+00    1.5108e+02   -2.6560e-01    1.0023e+00
 1.2490e+00    1.5119e+02   -2.5727e-01    1.0001e+00
 1.2500e+00    1.5123e+02   -2.5378e-01    9.9920e-01
 1.2510e+00    1.5119e+02   -2.5694e-01    1.0000e+00
 1.2520e+00    1.5109e+02   -2.6514e-01    1.0021e+00
 1.2530e+00    1.5096e+02   -2.7465e-01    1.0046e+00
 1.2540e+00    1.5086e+02   -2.8191e-01    1.0064e+00
 1.2550e+00    1.5083e+02   -2.8461e-01    1.0071e+00
 1.2560e+00    1.5087e+02   -2.8192e-01    1.0064e+00
 1.2570e+00    1.5096e+02   -2.7465e-01    1.0045e+00
 1.2580e+00    1.5109e+02   -2.6514e-01    1.0020e+00
 1.2590e+00    1.5120e+02   -2.5697e-01    9.9987e-01
 1.2600e+00    1.5124e+02   -2.5381e-01    9.9904e-01
 1.2610e+00    1.5119e+02   -2.5737e-01    9.9993e-01
 1.2620e+00    1.5109e+02   -2.6578e-01    1.0021e+00
 1.2630e+00    1.5096e+02   -2.7525e-01    1.0045e+00
 1.2640e+00    1.5087e+02   -2.8234e-01    1.0064e+00
 1.2650e+00    1.5084e+02   -2.8481e-01    1.0070e+00
 1.2660e+00    1.5088e+02   -2.8197e-01    1.0063e+00
 1.2670e+00    1.5098e+02   -2.7466e-01    1.0043e+00
 1.2680e+00    1.5110e+02   -2.6521e-01    1.0019e+00
 1.2690e+00    1.5121e+02   -2.5729e-01    9.9982e-01
 1.2700e+00    1.5124e+02   -2.5449e-01    9.9908e-01
 1.2710e+00    1.5119e+02   -2.5836e-01    1.0001e+00
 1.2720e+00    1.5108e+02   -2.6710e-01    1.0023e+00
 1.2730e+00    1.5095e+02   -2.7701e-01    1.0049e+00
 1.2740e+00    1.5085e+02   -2.8462e-01    1.0069e+00
 1.2750e+00    1.5081e+02   -2.8774e-01    1.0077e+00
 1.2760e+00    1.5084e+02   -2.8563e-01    1.0071e+00
 1.2770e+00    1.5093e+02   -2.7906e-01    1.0054e+00
 1.2780e+00    1.5105e+02   -2.7021e-01    1.0031e+00
 1.2790e+00    1.5116e+02   -2.6247e-01    1.0011e+00
 1.2800e+00    1.5120e+02   -2.5935e-01    1.0003e+00
