PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 8.1400e-01    1.3387e+02   -1.0878e-01    1.1314e+00
 8.1500e-01    1.3391e+02   -1.0840e-01    1.1308e+00
 8.1600e-01    1.3394e+02   -1.0840e-01    1.1301e+00
 8.1700e-01    1.3397e+02   -1.0838e-01    1.1296e+00
 8.1800e-01    1.3400e+02   -1.0833e-01    1.1291e+00
 8.1900e-01    1.3403e+02   -1.0820e-01    1.1285e+00
 8.2000e-01    1.3406e+02   -1.0776e-01    1.1281e+00
 8.2100e-01    1.3409e+02   -1.0802e-01    1.1274e+00
 8.2200e-01    1.3412e+02   -1.0800e-01    1.1268e+00
 8.2300e-01    1.3415e+02   -1.0774e-01    1.1262e+00
 8.2400e-01    1.3418e+02   -1.0750e-01    1.1255e+00
 8.2500e-01    1.3421e+02   -1.0771e-01    1.1251e+00
 8.2600e-01    1.3424e+02   -1.0776e-01    1.1244e+00
 8.2700e-01    1.3427e+02   -1.0751e-01    1.1238e+00
 8.2800e-01    1.3430e+02   -1.0740e-01    1.1233e+00
 8.2900e-01    1.3432e+02   -1.0765e-01    1.1228e+00
 8.3000e-01    1.3436e+02   -1.0714e-01    1.1223e+00
 8.3100e-01    1.3439e+02   -1.0705e-01    1.1218e+00
 8.3200e-01    1.3441e+02   -1.0729e-01    1.1213e+00
 8.3300e-01    1.3444e+02   -1.0724e-01    1.1209e+00
 8.3400e-01    1.3447e+02   -1.0699e-01    1.1204e+00
 8.3500e-01    1.3450e+02   -1.0703e-01    1.1199e+00
 8.3600e-01    1.3452e+02   -1.0702e-01    1.1195e+00
 8.3700e-01    1.3455e+02   -1.0694e-01    1.1190e+00
 8.3800e-01    1.3458e+02   -1.0704e-01    1.1185e+00
 8.3900e-01    1.3461e+02   -1.0687e-01    1.1180e+00
 8.4000e-01    1.3463e+02   -1.0664e-01    1.1174e+00
 8.4100e-01    1.3466e+02   -1.0644e-01    1.1168e+00
 8.4200e-01    1.3469e+02   -1.0644e-01    1.1163e+00
 8.4300e-01    1.3472e+02   -1.0632e-01    1.1158e+00
 8.4400e-01    1.3475e+02   -1.0593e-01    1.1153e+00
 8.4500e-01    1.3478e+02   -1.0588e-01    1.1148e+00
 8.4600e-01    1.3480e+02   -1.0577e-01    1.1144e+00
 8.4700e-01    1.3483e+02   -1.0592e-01    1.1138e+00
 8.4800e-01    1.3485e+02   -1.0565e-01    1.1132e+00
 8.4900e-01    1.3488e+02   -1.0561e-01    1.1127e+00
 8.5000e-01    1.3490e+02   -1.0580e-01    1.1123e+00
 8.5100e-01    1.3493e+02   -1.0565e-01    1.1117e+00
 8.5200e-01    1.3496e+02   -1.0575e-01    1.1112e+00
 8.5300e-01    1.3498e+02   -1.0564e-01    1.1107e+00
 8.5400e-01    1.3501e+02   -1.0570e-01    1.1102e+00
 8.5500e-01    1.3503e+02   -1.0574e-01    1.1098e+00
 8.5600e-01    1.3506e+02   -1.0574e-01    1.1093e+00
 8.5700e-01    1.3508e+02   -1.0570e-01    1.1088e+00
 8.5800e-01    1.3511e+02   -1.0554e-01    1.1085e+00
 8.5900e-01    1.3513e+02   -1.0585e-01    1.1080e+00
 8.6000e-01    1.3516e+02   -1.0580e-01    1.1075e+00
 8.6100e-01    1.3519e+02   -1.0565e-01    1.1069e+00
 8.6200e-01    1.3522e+02   -1.0559e-01    1.1065e+00
 8.6300e-01    1.3524e+02   -1.0541e-01    1.1059e+00
 8.6400e-01    1.3527e+02   -1.0553e-01    1.1053e+00
 8.6500e-01    1.3530e+02   -1.0535e-01    1.1049e+00
 8.6600e-01    1.3533e+02   -1.0530e-01    1.1044e+00
 8.6700e-01    1.3535e+02   -1.0550e-01    1.1039e+00
 8.6800e-01    1.3538e+02   -1.0543e-01    1.1032e+00
 8.6900e-01    1.3541e+02   -1.0536e-01    1.1026e+00
 8.7000e-01    1.3543e+02   -1.0509e-01    1.1021e+00
 8.7100e-01    1.3546e+02   -1.0532e-01    1.1017e+00
 8.7200e-01    1.3549e+02   -1.0535e-01    1.1013e+00
 8.7300e-01    1.3552e+02   -1.0501e-01    1.1009e+00
 8.7400e-01    1.3555e+02   -1.0478e-01    1.1002e+00
 8.7500e-01    1.3557e+02   -1.0477e-01    1.0998e+00
 8.7600e-01    1.3560e+02   -1.0473e-01    1.0993e+00
 8.7700e-01    1.3563e+02   -1.0468e-01    1.0986e+00
 8.7800e-01    1.3565e+02   -1.0457e-01    1.0982e+00
 8.7900e-01    1.3568e+02   -1.0467e-01    1.0976e+00
 8.8000e-01    1.3570e+02   -1.0472e-01    1.0972e+00
 8.8100e-01    1.3573e+02   -1.0454e-01    1.0966e+00
 8.8200e-01    1.3575e+02   -1.0463e-01    1.0961e+00
 8.8300e-01    1.3578e+02   -1.0459e-01    1.0956e+00
 8.8400e-01    1.3580e+02   -1.0462e-01    1.0950e+00
 8.8500e-01    1.3582e+02   -1.0458e-01    1.0946e+00
 8.8600e-01    1.3585e+02   -1.0449e-01    1.0942e+00
 8.8700e-01    1.3587e+02   -1.0446e-01    1.0938e+00
 8.8800e-01    1.3589e+02   -1.0428e-01    1.0934e+00
 8.8900e-01    1.3591e+02   -1.0458e-01    1.0927e+00
 8.9000e-01    1.3594e+02   -1.0421e-01    1.0921e+00
 8.9100e-01    1.3596e+02   -1.0379e-01    1.0917e+00
 8.9200e-01    1.3599e+02   -1.0415e-01    1.0914e+00
 8.9300e-01    1.3601e+02   -1.0408e-01    1.0908e+00
 8.9400e-01    1.3604e+02   -1.0370e-01    1.0903e+00
 8.9500e-01    1.3606e+02   -1.0345e-01    1.0897e+00
 8.9600e-01    1.3609e+02   -1.0375e-01    1.0893e+00
 8.9700e-01    1.3611e+02   -1.0371e-01    1.0887e+00
 8.9800e-01    1.3614e+02   -1.0340e-01    1.0883e+00
 8.9900e-01    1.3617e+02   -1.0339e-01    1.0878e+00
 9.0000e-01    1.3620e+02   -1.0334e-01    1.0874e+00
 9.0100e-01    1.3622e+02   -1.0323e-01    1.0869e+00
 9.0200e-01    1.3625e+02   -1.0329e-01    1.0865e+00
 9.0300e-01    1.3628e+02   -1.0327e-01    1.0861e+00
 9.0400e-01    1.3630e+02   -1.0325e-01    1.0857e+00
 9.0500e-01    1.3633e+02   -1.0309e-01    1.0853e+00
 9.0600e-01    1.3636e+02   -1.0306e-01    1.0848e+00
 9.0700e-01    1.3639e+02   -1.0311e-01    1.0844e+00
 9.0800e-01    1.3641e+02   -1.0281e-01    1.0839e+00
 9.0900e-01    1.3644e+02   -1.0285e-01    1.0835e+00
 9.1000e-01    1.3647e+02   -1.0266e-01    1.0831e+00
 9.1100e-01    1.3649e+02   -1.0263e-01    1.0827e+00
 9.1200e-01    1.3652e+02   -1.0256e-01    1.0822e+00
 9.1300e-01    1.3655e+02   -1.0237e-01    1.0817e+00
 9.1400e-01    1.3657e+02   -1.0226e-01    1.0812e+00
 9.1500e-01    1.3660e+02   -1.0240e-01    1.0807e+00
 9.1600e-01    1.3662e+02   -1.0245e-01    1.0803e+00
 9.1700e-01    1.3665e+02   -1.0227e-01    1.0799e+00
 9.1800e-01    1.3667e+02   -1.0250e-01    1.0795e+00
 9.1900e-01    1.3669e+02   -1.0252e-01    1.0790e+00
 9.2000e-01    1.3672e+02   -1.0253e-01    1.0786e+00
 9.2100e-01    1.3674e+02   -1.0256e-01    1.0781e+00
 9.2200e-01    1.3677e+02   -1.0221e-01    1.0778e+00
 9.2300e-01    1.3679e+02   -1.0211e-01    1.0774e+00
 9.2400e-01    1.3681e+02   -1.0225e-01    1.0770e+00
 9.2500e-01    1.3684e+02   -1.0209e-01    1.0766e+00
 9.2600e-01    1.3686e+02   -1.0198e-01    1.0764e+00
 9.2700e-01    1.3689e+02   -1.0196e-01    1.0759e+00
 9.2800e-01    1.3691e+02   -1.0173e-01    1.0755e+00
 9.2900e-01    1.3694e+02   -1.0174e-01    1.0751e+00
 9.3000e-01    1.3696e+02   -1.0168e-01    1.0745e+00
 9.3100e-01    1.3699e+02   -1.0165e-01    1.0740e+00
 9.3200e-01    1.3701e+02   -1.0144e-01    1.0735e+00
 9.3300e-01    1.3704e+02   -1.0127e-01    1.0731e+00
 9.3400e-01    1.3707e+02   -1.0114e-01    1.0726e+00
 9.3500e-01    1.3709e+02   -1.0123e-01    1.0721e+00
 9.3600e-01    1.3711e+02   -1.0110e-01    1.0718e+00
 9.3700e-01    1.3714e+02   -1.0070e-01    1.0715e+00
 9.3800e-01    1.3716e+02   -1.0069e-01    1.0711e+00
 9.3900e-01    1.3719e+02   -1.0077e-01    1.0707e+00
 9.4000e-01    1.3721e+02   -1.0080e-01    1.0703e+00
 9.4100e-01    1.3723e+02   -1.0067e-01    1.0700e+00
 9.4200e-01    1.3725e+02   -1.0074e-01    1.0696e+00
 9.4300e-01    1.3727e+02   -1.0085e-01    1.0690e+00
 9.4400e-01    1.3730e+02   -1.0097e-01    1.0687e+00
 9.4500e-01    1.3732e+02   -1.0082e-01    1.0685e+00
 9.4600e-01    1.3734e+02   -1.0098e-01    1.0680e+00
 9.4700e-01    1.3736e+02   -1.0100e-01    1.0676e+00
 9.4800e-01    1.3738e+02   -1.0098e-01    1.0673e+00
 9.4900e-01    1.3740e+02   -1.0077e-01    1.0668e+00
 9.5000e-01    1.3743e+02   -1.0081e-01    1.0664e+00
 9.5100e-01    1.3745e+02   -1.0077e-01    1.0661e+00
 9.5200e-01    1.3747e+02   -1.0053e-01    1.0656e+00
 9.5300e-01    1.3749e+02   -1.0053e-01    1.0653e+00
 9.5400e-01    1.3750e+02   -1.0085e-01    1.0648e+00
 9.5500e-01    1.3752e+02   -1.0073e-01    1.0645e+00
 9.5600e-01    1.3755e+02   -1.0040e-01    1.0643e+00
 9.5700e-01    1.3756e+02   -1.0066e-01    1.0641e+00
 9.5800e-01    1.3758e+02   -1.0086e-01    1.0638e+00
 9.5900e-01    1.3760e+02   -1.0060e-01    1.0634e+00
 9.6000e-01    1.3762e+02   -1.0068e-01    1.0631e+00
 9.6100e-01    1.3764e+02   -1.0073e-01    1.0627e+00
 9.6200e-01    1.3766e+02   -1.0053e-01    1.0623e+00
 9.6300e-01    1.3768e+02   -1.0041e-01    1.0621e+00
 9.6400e-01    1.3770e+02   -1.0032e-01    1.0617e+00
 9.6500e-01    1.3772e+02   -1.0031e-01    1.0613e+00
 9.6600e-01    1.3774e+02   -1.0008e-01    1.0610e+00
 9.6700e-01    1.3776e+02   -9.9861e-02    1.0606e+00
 9.6800e-01    1.3778e+02   -9.9806e-02    1.0602e+00
 9.6900e-01    1.3780e+02   -1.0011e-01    1.0599e+00
 9.7000e-01    1.3782e+02   -9.9788e-02    1.0595e+00
 9.7100e-01    1.3784e+02   -9.9455e-02    1.0589e+00
 9.7200e-01    1.3786e+02   -9.9803e-02    1.0585e+00
 9.7300e-01    1.3788e+02   -9.9939e-02    1.0583e+00
 9.7400e-01    1.3789e+02   -9.9748e-02    1.0579e+00
 9.7500e-01    1.3791e+02   -9.9408e-02    1.0576e+00
 9.7600e-01    1.3793e+02   -9.9664e-02    1.0571e+00
 9.7700e-01    1.3795e+02   -9.9626e-02    1.0568e+00
 9.7800e-01    1.3797e+02   -9.9369e-02    1.0562e+00
 9.7900e-01    1.3799e+02   -9.9277e-02    1.0557e+00
 9.8000e-01    1.3800e+02   -9.9394e-02    1.0556e+00
 9.8100e-01    1.3802e+02   -9.9208e-02    1.0553e+00
 9.8200e-01    1.3804e+02   -9.9184e-02    1.0549e+00
 9.8300e-01    1.3805e+02   -9.8990e-02    1.0546e+00
 9.8400e-01    1.3807e+02   -9.9018e-02    1.0543e+00
 9.8500e-01    1.3809e+02   -9.9183e-02    1.0538e+00
 9.8600e-01    1.3810e+02   -9.9136e-02    1.0535e+00
 9.8700e-01    1.3812e+02   -9.9142e-02    1.0531e+00
 9.8800e-01    1.3814e+02   -9.9201e-02    1.0526e+00
 9.8900e-01    1.3816e+02   -9.9162e-02    1.0521e+00
 9.9000e-01    1.3817e+02   -9.9154e-02    1.0516e+00
 9.9100e-01    1.3819e+02   -9.9289e-02    1.0514e+00
 9.9200e-01    1.3821e+02   -9.9272e-02    1.0511e+00
 9.9300e-01    1.3822e+02   -9.9075e-02    1.0505e+00
 9.9400e-01    1.3824e+02   -9.9068e-02    1.0501e+00
 9.9500e-01    1.3826e+02   -9.9055e-02    1.0496e+00
 9.9600e-01    1.3828e+02   -9.8893e-02    1.0494e+00
 9.9700e-01    1.3830e+02   -9.8710e-02    1.0491e+00
 9.9800e-01    1.3832e+02   -9.8576e-02    1.0488e+00
 9.9900e-01    1.3834e+02   -9.8592e-02    1.0484e+00
 1.0000e+00    1.3835e+02   -9.8388e-02    1.0479e+00
 1.0010e+00    1.3837e+02   -9.8308e-02    1.0476e+00
 1.0020e+00    1.3839e+02   -9.8352e-02    1.0473e+00
 1.0030e+00    1.3841e+02   -9.8266e-02    1.0470e+00
 1.0040e+00    1.3842e+02   -9.8252e-02    1.0467e+00
 1.0050e+00    1.3844e+02   -9.8480e-02    1.0464e+00
 1.0060e+00    1.3846e+02   -9.8389e-02    1.0458e+00
 1.0070e+00    1.3848e+02   -9.8087e-02    1.0454e+00
 1.0080e+00    1.3849e+02   -9.8106e-02    1.0449e+00
 1.0090e+00    1.3851e+02   -9.7995e-02    1.0444e+00
 1.0100e+00    1.3853e+02   -9.7814e-02    1.0441e+00
 1.0110e+00    1.3855e+02   -9.8004e-02    1.0438e+00
 1.0120e+00    1.3857e+02   -9.7696e-02    1.0436e+00
 1.0130e+00    1.3858e+02   -9.7682e-02    1.0433e+00
 1.0140e+00    1.3860e+02   -9.7618e-02    1.0430e+00
 1.0150e+00    1.3862e+02   -9.7814e-02    1.0427e+00
 1.0160e+00    1.3864e+02   -9.7575e-02    1.0423e+00
 1.0170e+00    1.3865e+02   -9.7487e-02    1.0419e+00
 1.0180e+00    1.3867e+02   -9.7711e-02    1.0416e+00
 1.0190e+00    1.3869e+02   -9.7441e-02    1.0414e+00
 1.0200e+00    1.3871e+02   -9.7210e-02    1.0411e+00
 1.0210e+00    1.3873e+02   -9.7245e-02    1.0409e+00
 1.0220e+00    1.3874e+02   -9.7356e-02    1.0406e+00
 1.0230e+00    1.3876e+02   -9.7298e-02    1.0401e+00
 1.0240e+00    1.3878e+02   -9.7329e-02    1.0398e+00
 1.0250e+00    1.3879e+02   -9.7336e-02    1.0396e+00
 1.0260e+00    1.3881e+02   -9.7386e-02    1.0394e+00
 1.0270e+00    1.3882e+02   -9.7318e-02    1.0392e+00
 1.0280e+00    1.3884e+02   -9.7361e-02    1.0388e+00
 1.0290e+00    1.3885e+02   -9.7229e-02    1.0384e+00
 1.0300e+00    1.3887e+02   -9.6976e-02    1.0381e+00
 1.0310e+00    1.3889e+02   -9.7047e-02    1.0377e+00
 1.0320e+00    1.3890e+02   -9.6879e-02    1.0376e+00
 1.0330e+00    1.3892e+02   -9.6861e-02    1.0373e+00
 1.0340e+00    1.3893e+02   -9.6918e-02    1.0371e+00
 1.0350e+00    1.3894e+02   -9.6955e-02    1.0368e+00
 1.0360e+00    1.3896e+02   -9.6774e-02    1.0365e+00
 1.0370e+00    1.3897e+02   -9.6861e-02    1.0362e+00
 1.0380e+00    1.3899e+02   -9.6469e-02    1.0359e+00
 1.0390e+00    1.3900e+02   -9.6739e-02    1.0357e+00
 1.0400e+00    1.3901e+02   -9.6604e-02    1.0353e+00
 1.0410e+00    1.3903e+02   -9.6375e-02    1.0350e+00
 1.0420e+00    1.3905e+02   -9.6167e-02    1.0348e+00
 1.0430e+00    1.3906e+02   -9.6412e-02    1.0345e+00
 1.0440e+00    1.3908e+02   -9.6272e-02    1.0343e+00
 1.0450e+00    1.3909e+02   -9.6159e-02    1.0340e+00
 1.0460e+00    1.3911e+02   -9.6153e-02    1.0337e+00
 1.0470e+00    1.3912e+02   -9.5994e-02    1.0335e+00
 1.0480e+00    1.3914e+02   -9.5929e-02    1.0332e+00
 1.0490e+00    1.3915e+02   -9.5993e-02    1.0329e+00
 1.0500e+00    1.3916e+02   -9.5856e-02    1.0327e+00
 1.0510e+00    1.3918e+02   -9.5814e-02    1.0324e+00
 1.0520e+00    1.3919e+02   -9.5972e-02    1.0320e+00
 1.0530e+00    1.3921e+02   -9.6060e-02    1.0318e+00
 1.0540e+00    1.3922e+02   -9.5951e-02    1.0316e+00
 1.0550e+00    1.3923e+02   -9.5959e-02    1.0313e+00
 1.0560e+00    1.3925e+02   -9.5840e-02    1.0311e+00
 1.0570e+00    1.3926e+02   -9.5976e-02    1.0309e+00
 1.0580e+00    1.3927e+02   -9.5993e-02    1.0306e+00
 1.0590e+00    1.3929e+02   -9.5785e-02    1.0302e+00
 1.0600e+00    1.3930e+02   -9.5593e-02    1.0298e+00
 1.0610e+00    1.3932e+02   -9.5659e-02    1.0296e+00
 1.0620e+00    1.3933e+02   -9.5771e-02    1.0294e+00
 1.0630e+00    1.3934e+02   -9.5654e-02    1.0292e+00
 1.0640e+00    1.3936e+02   -9.5602e-02    1.0289e+00
 1.0650e+00    1.3937e+02   -9.5743e-02    1.0287e+00
 1.0660e+00    1.3938e+02   -9.5666e-02    1.0285e+00
 1.0670e+00    1.3940e+02   -9.5386e-02    1.0282e+00
 1.0680e+00    1.3941e+02   -9.5383e-02    1.0279e+00
 1.0690e+00    1.3942e+02   -9.5447e-02    1.0275e+00
 1.0700e+00    1.3944e+02   -9.5371e-02    1.0273e+00
 1.0710e+00    1.3945e+02   -9.5074e-02    1.0270e+00
 1.0720e+00    1.3946e+02   -9.5322e-02    1.0267e+00
 1.0730e+00    1.3947e+02   -9.5325e-02    1.0265e+00
 1.0740e+00    1.3949e+02   -9.5218e-02    1.0262e+00
 1.0750e+00    1.3950e+02   -9.5093e-02    1.0259e+00
 1.0760e+00    1.3952e+02   -9.5032e-02    1.0256e+00
 1.0770e+00    1.3953e+02   -9.5028e-02    1.0255e+00
 1.0780e+00    1.3954e+02   -9.4822e-02    1.0252e+00
 1.0790e+00    1.3956e+02   -9.4562e-02    1.0249e+00
 1.0800e+00    1.3956e+02   -9.4863e-02    1.0248e+00
 1.0810e+00    1.3958e+02   -9.4769e-02    1.0246e+00
 1.0820e+00    1.3959e+02   -9.4694e-02    1.0244e+00
 1.0830e+00    1.3960e+02   -9.4592e-02    1.0242e+00
 1.0840e+00    1.3962e+02   -9.4680e-02    1.0240e+00
 1.0850e+00    1.3963e+02   -9.4753e-02    1.0237e+00
 1.0860e+00    1.3964e+02   -9.4552e-02    1.0234e+00
 1.0870e+00    1.3965e+02   -9.4810e-02    1.0233e+00
 1.0880e+00    1.3966e+02   -9.4798e-02    1.0230e+00
 1.0890e+00    1.3968e+02   -9.4538e-02    1.0228e+00
 1.0900e+00    1.3969e+02   -9.4751e-02    1.0225e+00
 1.0910e+00    1.3970e+02   -9.5012e-02    1.0223e+00
 1.0920e+00    1.3972e+02   -9.4973e-02    1.0221e+00
 1.0930e+00    1.3973e+02   -9.4605e-02    1.0216e+00
 1.0940e+00    1.3974e+02   -9.4786e-02    1.0214e+00
 1.0950e+00    1.3976e+02   -9.4792e-02    1.0212e+00
 1.0960e+00    1.3977e+02   -9.4395e-02    1.0209e+00
 1.0970e+00    1.3978e+02   -9.4383e-02    1.0207e+00
 1.0980e+00    1.3980e+02   -9.4550e-02    1.0204e+00
 1.0990e+00    1.3981e+02   -9.4500e-02    1.0203e+00
 1.1000e+00    1.3982e+02   -9.4341e-02    1.0200e+00
 1.1010e+00    1.3983e+02   -9.4454e-02    1.0197e+00
 1.1020e+00    1.3985e+02   -9.4529e-02    1.0195e+00
 1.1030e+00    1.3986e+02   -9.4281e-02    1.0194e+00
 1.1040e+00    1.3987e+02   -9.4257e-02    1.0191e+00
 1.1050e+00    1.3988e+02   -9.4373e-02    1.0189e+00
 1.1060e+00    1.3989e+02   -9.4264e-02    1.0186e+00
 1.1070e+00    1.3991e+02   -9.4244e-02    1.0183e+00
 1.1080e+00    1.3992e+02   -9.4080e-02    1.0182e+00
 1.1090e+00    1.3993e+02   -9.4206e-02    1.0178e+00
 1.1100e+00    1.3994e+02   -9.4265e-02    1.0177e+00
 1.1110e+00    1.3995e+02   -9.4191e-02    1.0176e+00
 1.1120e+00    1.3995e+02   -9.4250e-02    1.0175e+00
 1.1130e+00    1.3996e+02   -9.4346e-02    1.0174e+00
 1.1140e+00    1.3997e+02   -9.4088e-02    1.0171e+00
 1.1150e+00    1.3998e+02   -9.4013e-02    1.0168e+00
 1.1160e+00    1.3999e+02   -9.3932e-02    1.0166e+00
 1.1170e+00    1.4000e+02   -9.4112e-02    1.0165e+00
 1.1180e+00    1.4001e+02   -9.3989e-02    1.0162e+00
 1.1190e+00    1.4001e+02   -9.3847e-02    1.0161e+00
 1.1200e+00    1.4002e+02   -9.3880e-02    1.0159e+00
 1.1210e+00    1.4003e+02   -9.4044e-02    1.0156e+00
 1.1220e+00    1.4004e+02   -9.3934e-02    1.0155e+00
 1.1230e+00    1.4005e+02   -9.4070e-02    1.0154e+00
 1.1240e+00    1.4006e+02   -9.3973e-02    1.0151e+00
 1.1250e+00    1.4007e+02   -9.3865e-02    1.0149e+00
 1.1260e+00    1.4008e+02   -9.3838e-02    1.0147e+00
 1.1270e+00    1.4009e+02   -9.3896e-02    1.0147e+00
 1.1280e+00    1.4010e+02   -9.3737e-02    1.0146e+00
 1.1290e+00    1.4011e+02   -9.3630e-02    1.0144e+00
 1.1300e+00    1.4012e+02   -9.3725e-02    1.0144e+00
 1.1310e+00    1.4012e+02   -9.3890e-02    1.0144e+00
 1.1320e+00    1.4013e+02   -9.3763e-02    1.0142e+00
 1.1330e+00    1.4014e+02   -9.3657e-02    1.0141e+00
 1.1340e+00    1.4015e+02   -9.3678e-02    1.0141e+00
 1.1350e+00    1.4015e+02   -9.4064e-02    1.0139e+00
 1.1360e+00    1.4016e+02   -9.3961e-02    1.0138e+00
 1.1370e+00    1.4017e+02   -9.3688e-02    1.0137e+00
 1.1380e+00    1.4018e+02   -9.3867e-02    1.0137e+00
 1.1390e+00    1.4018e+02   -9.4143e-02    1.0136e+00
 1.1400e+00    1.4019e+02   -9.4094e-02    1.0133e+00
 1.1410e+00    1.4019e+02   -9.4217e-02    1.0132e+00
 1.1420e+00    1.4020e+02   -9.4007e-02    1.0132e+00
 1.1430e+00    1.4021e+02   -9.4035e-02    1.0130e+00
 1.1440e+00    1.4021e+02   -9.4104e-02    1.0128e+00
 1.1450e+00    1.4022e+02   -9.4252e-02    1.0127e+00
 1.1460e+00    1.4022e+02   -9.4136e-02    1.0124e+00
 1.1470e+00    1.4023e+02   -9.3995e-02    1.0123e+00
 1.1480e+00    1.4024e+02   -9.4134e-02    1.0122e+00
 1.1490e+00    1.4024e+02   -9.4108e-02    1.0118e+00
 1.1500e+00    1.4025e+02   -9.4092e-02    1.0115e+00
 1.1510e+00    1.4026e+02   -9.3973e-02    1.0113e+00
 1.1520e+00    1.4027e+02   -9.3786e-02    1.0112e+00
 1.1530e+00    1.4028e+02   -9.3829e-02    1.0109e+00
 1.1540e+00    1.4028e+02   -9.3861e-02    1.0107e+00
 1.1550e+00    1.4029e+02   -9.3778e-02    1.0104e+00
 1.1560e+00    1.4030e+02   -9.3820e-02    1.0102e+00
 1.1570e+00    1.4031e+02   -9.3783e-02    1.0100e+00
 1.1580e+00    1.4032e+02   -9.3619e-02    1.0099e+00
 1.1590e+00    1.4032e+02   -9.3675e-02    1.0097e+00
 1.1600e+00    1.4033e+02   -9.3600e-02    1.0095e+00
 1.1610e+00    1.4034e+02   -9.3155e-02    1.0093e+00
 1.1620e+00    1.4035e+02   -9.3211e-02    1.0091e+00
 1.1630e+00    1.4035e+02   -9.3530e-02    1.0091e+00
 1.1640e+00    1.4036e+02   -9.3266e-02    1.0088e+00
 1.1650e+00    1.4037e+02   -9.3044e-02    1.0087e+00
 1.1660e+00    1.4038e+02   -9.3205e-02    1.0085e+00
 1.1670e+00    1.4038e+02   -9.3338e-02    1.0083e+00
 1.1680e+00    1.4039e+02   -9.3369e-02    1.0081e+00
 1.1690e+00    1.4040e+02   -9.3340e-02    1.0079e+00
 1.1700e+00    1.4041e+02   -9.3201e-02    1.0078e+00
 1.1710e+00    1.4041e+02   -9.3245e-02    1.0077e+00
 1.1720e+00    1.4042e+02   -9.3463e-02    1.0075e+00
 1.1730e+00    1.4043e+02   -9.3195e-02    1.0074e+00
 1.1740e+00    1.4044e+02   -9.3209e-02    1.0073e+00
 1.1750e+00    1.4044e+02   -9.3454e-02    1.0071e+00
 1.1760e+00    1.4045e+02   -9.3497e-02    1.0069e+00
 1.1770e+00    1.4046e+02   -9.3443e-02    1.0068e+00
 1.1780e+00    1.4046e+02   -9.3506e-02    1.0067e+00
 1.1790e+00    1.4047e+02   -9.3446e-02    1.0067e+00
 1.1800e+00    1.4048e+02   -9.3280e-02    1.0065e+00
 1.1810e+00    1.4048e+02   -9.3310e-02    1.0062e+00
 1.1820e+00    1.4049e+02   -9.3118e-02    1.0061e+00
 1.1830e+00    1.4050e+02   -9.2851e-02    1.0061e+00
 1.1840e+00    1.4050e+02   -9.3237e-02    1.0060e+00
 1.1850e+00    1.4051e+02   -9.3060e-02    1.0059e+00
 1.1860e+00    1.4051e+02   -9.2967e-02    1.0058e+00
 1.1870e+00    1.4052e+02   -9.3227e-02    1.0058e+00
 1.1880e+00    1.4052e+02   -9.3247e-02    1.0056e+00
 1.1890e+00    1.4053e+02   -9.3319e-02    1.0054e+00
 1.1900e+00    1.4053e+02   -9.3055e-02    1.0052e+00
 1.1910e+00    1.4054e+02   -9.3132e-02    1.0051e+00
 1.1920e+00    1.4054e+02   -9.3203e-02    1.0049e+00
 1.1930e+00    1.4054e+02   -9.3329e-02    1.0050e+00
 1.1940e+00    1.4055e+02   -9.3211e-02    1.0049e+00
 1.1950e+00    1.4056e+02   -9.3197e-02    1.0047e+00
 1.1960e+00    1.4056e+02   -9.3275e-02    1.0047e+00
 1.1970e+00    1.4056e+02   -9.3337e-02    1.0047e+00
 1.1980e+00    1.4057e+02   -9.3044e-02    1.0046e+00
 1.1990e+00    1.4058e+02   -9.3142e-02    1.0043e+00
 1.2000e+00    1.4058e+02   -9.3204e-02    1.0042e+00
 1.2010e+00    1.4058e+02   -9.3182e-02    1.0041e+00
 1.2020e+00    1.4059e+02   -9.3297e-02    1.0040e+00
 1.2030e+00    1.4060e+02   -9.3026e-02    1.0039e+00
 1.2040e+00    1.4060e+02   -9.3064e-02    1.0039e+00
 1.2050e+00    1.4060e+02   -9.3078e-02    1.0037e+00
 1.2060e+00    1.4061e+02   -9.3201e-02    1.0035e+00
 1.2070e+00    1.4061e+02   -9.3055e-02    1.0034e+00
 1.2080e+00    1.4062e+02   -9.3225e-02    1.0035e+00
 1.2090e+00    1.4062e+02   -9.3232e-02    1.0034e+00
 1.2100e+00    1.4063e+02   -9.3460e-02    1.0034e+00
 1.2110e+00    1.4063e+02   -9.3330e-02    1.0033e+00
 1.2120e+00    1.4064e+02   -9.3538e-02    1.0034e+00
 1.2130e+00    1.4064e+02   -9.3285e-02    1.0033e+00
 1.2140e+00    1.4065e+02   -9.3645e-02    1.0032e+00
 1.2150e+00    1.4065e+02   -9.3599e-02    1.0031e+00
 1.2160e+00    1.4066e+02   -9.3392e-02    1.0031e+00
 1.2170e+00    1.4066e+02   -9.3436e-02    1.0030e+00
 1.2180e+00    1.4067e+02   -9.3568e-02    1.0029e+00
 1.2190e+00    1.4067e+02   -9.3531e-02    1.0029e+00
 1.2200e+00    1.4067e+02   -9.3473e-02    1.0028e+00
 1.2210e+00    1.4068e+02   -9.3461e-02    1.0026e+00
