PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2130e+00    1.5516e+02   -5.0375e-01    1.0025e+00
 1.2140e+00    1.5521e+02   -5.0181e-01    1.0014e+00
 1.2150e+00    1.5524e+02   -5.0062e-01    1.0009e+00
 1.2160e+00    1.5525e+02   -5.0032e-01    1.0007e+00
 1.2170e+00    1.5524e+02   -5.0093e-01    1.0011e+00
 1.2180e+00    1.5521e+02   -5.0237e-01    1.0017e+00
 1.2190e+00    1.5516e+02   -5.0448e-01    1.0027e+00
 1.2200e+00    1.5510e+02   -5.0704e-01    1.0041e+00
 1.2210e+00    1.5504e+02   -5.0982e-01    1.0054e+00
 1.2220e+00    1.5498e+02   -5.1260e-01    1.0067e+00
 1.2230e+00    1.5492e+02   -5.1512e-01    1.0081e+00
 1.2240e+00    1.5487e+02   -5.1715e-01    1.0090e+00
 1.2250e+00    1.5483e+02   -5.1858e-01    1.0097e+00
 1.2260e+00    1.5482e+02   -5.1930e-01    1.0100e+00
 1.2270e+00    1.5482e+02   -5.1926e-01    1.0100e+00
 1.2280e+00    1.5484e+02   -5.1843e-01    1.0096e+00
 1.2290e+00    1.5488e+02   -5.1689e-01    1.0088e+00
 1.2300e+00    1.5493e+02   -5.1478e-01    1.0077e+00
 1.2310e+00    1.5499e+02   -5.1227e-01    1.0064e+00
 1.2320e+00    1.5506e+02   -5.0959e-01    1.0050e+00
 1.2330e+00    1.5512e+02   -5.0696e-01    1.0038e+00
 1.2340e+00    1.5518e+02   -5.0464e-01    1.0026e+00
 1.2350e+00    1.5522e+02   -5.0283e-01    1.0017e+00
 1.2360e+00    1.5525e+02   -5.0170e-01    1.0012e+00
 1.2370e+00    1.5526e+02   -5.0138e-01    1.0008e+00
 1.2380e+00    1.5525e+02   -5.0187e-01    1.0013e+00
 1.2390e+00    1.5522e+02   -5.0315e-01    1.0018e+00
 1.2400e+00    1.5518e+02   -5.0506e-01    1.0027e+00
 1.2410e+00    1.5513e+02   -5.0740e-01    1.0039e+00
 1.2420e+00    1.5507e+02   -5.0992e-01    1.0052e+00
 1.2430e+00    1.5501e+02   -5.1240e-01    1.0063e+00
 1.2440e+00    1.5496e+02   -5.1464e-01    1.0076e+00
 1.2450e+00    1.5492e+02   -5.1641e-01    1.0083e+00
 1.2460e+00    1.5489e+02   -5.1757e-01    1.0089e+00
 1.2470e+00    1.5488e+02   -5.1806e-01    1.0092e+00
 1.2480e+00    1.5488e+02   -5.1785e-01    1.0091e+00
 1.2490e+00    1.5491e+02   -5.1691e-01    1.0086e+00
 1.2500e+00    1.5495e+02   -5.1536e-01    1.0078e+00
 1.2510e+00    1.5500e+02   -5.1330e-01    1.0068e+00
 1.2520e+00    1.5506e+02   -5.1091e-01    1.0055e+00
 1.2530e+00    1.5513e+02   -5.0838e-01    1.0044e+00
 1.2540e+00    1.5519e+02   -5.0594e-01    1.0031e+00
 1.2550e+00    1.5524e+02   -5.0379e-01    1.0021e+00
 1.2560e+00    1.5529e+02   -5.0211e-01    1.0012e+00
 1.2570e+00    1.5531e+02   -5.0111e-01    1.0006e+00
 1.2580e+00    1.5532e+02   -5.0087e-01    1.0006e+00
 1.2590e+00    1.5530e+02   -5.0145e-01    1.0009e+00
 1.2600e+00    1.5527e+02   -5.0283e-01    1.0016e+00
 1.2610e+00    1.5523e+02   -5.0485e-01    1.0025e+00
 1.2620e+00    1.5517e+02   -5.0729e-01    1.0037e+00
 1.2630e+00    1.5510e+02   -5.0995e-01    1.0051e+00
 1.2640e+00    1.5504e+02   -5.1257e-01    1.0064e+00
 1.2650e+00    1.5498e+02   -5.1493e-01    1.0075e+00
 1.2660e+00    1.5493e+02   -5.1686e-01    1.0086e+00
 1.2670e+00    1.5490e+02   -5.1820e-01    1.0093e+00
 1.2680e+00    1.5488e+02   -5.1884e-01    1.0096e+00
 1.2690e+00    1.5489e+02   -5.1870e-01    1.0093e+00
 1.2700e+00    1.5491e+02   -5.1780e-01    1.0092e+00
 1.2710e+00    1.5495e+02   -5.1622e-01    1.0082e+00
 1.2720e+00    1.5500e+02   -5.1408e-01    1.0072e+00
 1.2730e+00    1.5507e+02   -5.1153e-01    1.0059e+00
 1.2740e+00    1.5514e+02   -5.0878e-01    1.0044e+00
 1.2750e+00    1.5520e+02   -5.0607e-01    1.0032e+00
 1.2760e+00    1.5526e+02   -5.0365e-01    1.0020e+00
 1.2770e+00    1.5531e+02   -5.0174e-01    1.0009e+00
 1.2780e+00    1.5534e+02   -5.0049e-01    1.0004e+00
 1.2790e+00    1.5535e+02   -4.9868e-01    1.0008e+00
