PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2120e+00    1.4028e+02   -8.6673e-01    1.0006e+00
 1.2130e+00    1.4030e+02   -8.6623e-01    1.0002e+00
 1.2140e+00    1.4032e+02   -8.6574e-01    9.9977e-01
 1.2150e+00    1.4034e+02   -8.6526e-01    9.9936e-01
 1.2160e+00    1.4036e+02   -8.6480e-01    9.9895e-01
 1.2170e+00    1.4038e+02   -8.6435e-01    9.9856e-01
 1.2180e+00    1.4040e+02   -8.6392e-01    9.9820e-01
 1.2190e+00    1.4042e+02   -8.6352e-01    9.9785e-01
 1.2200e+00    1.4043e+02   -8.6315e-01    9.9753e-01
 1.2210e+00    1.4044e+02   -8.6283e-01    9.9725e-01
 1.2220e+00    1.4046e+02   -8.6254e-01    9.9700e-01
 1.2230e+00    1.4047e+02   -8.6231e-01    9.9680e-01
 1.2240e+00    1.4047e+02   -8.6213e-01    9.9664e-01
 1.2250e+00    1.4048e+02   -8.6202e-01    9.9654e-01
 1.2260e+00    1.4048e+02   -8.6197e-01    9.9649e-01
 1.2270e+00    1.4048e+02   -8.6199e-01    9.9651e-01
 1.2280e+00    1.4048e+02   -8.6207e-01    9.9657e-01
 1.2290e+00    1.4047e+02   -8.6220e-01    9.9668e-01
 1.2300e+00    1.4047e+02   -8.6239e-01    9.9684e-01
 1.2310e+00    1.4046e+02   -8.6262e-01    9.9704e-01
 1.2320e+00    1.4044e+02   -8.6291e-01    9.9730e-01
 1.2330e+00    1.4043e+02   -8.6326e-01    9.9760e-01
 1.2340e+00    1.4041e+02   -8.6364e-01    9.9793e-01
 1.2350e+00    1.4040e+02   -8.6407e-01    9.9829e-01
 1.2360e+00    1.4038e+02   -8.6453e-01    9.9869e-01
 1.2370e+00    1.4036e+02   -8.6502e-01    9.9912e-01
 1.2380e+00    1.4034e+02   -8.6556e-01    9.9958e-01
 1.2390e+00    1.4031e+02   -8.6612e-01    1.0001e+00
 1.2400e+00    1.4029e+02   -8.6671e-01    1.0006e+00
 1.2410e+00    1.4026e+02   -8.6732e-01    1.0011e+00
 1.2420e+00    1.4024e+02   -8.6794e-01    1.0017e+00
 1.2430e+00    1.4021e+02   -8.6858e-01    1.0022e+00
 1.2440e+00    1.4019e+02   -8.6922e-01    1.0028e+00
 1.2450e+00    1.4016e+02   -8.6986e-01    1.0033e+00
 1.2460e+00    1.4013e+02   -8.7049e-01    1.0038e+00
 1.2470e+00    1.4011e+02   -8.7111e-01    1.0044e+00
 1.2480e+00    1.4008e+02   -8.7171e-01    1.0049e+00
 1.2490e+00    1.4006e+02   -8.7228e-01    1.0054e+00
 1.2500e+00    1.4004e+02   -8.7280e-01    1.0059e+00
 1.2510e+00    1.4002e+02   -8.7329e-01    1.0063e+00
 1.2520e+00    1.4000e+02   -8.7374e-01    1.0067e+00
 1.2530e+00    1.3998e+02   -8.7413e-01    1.0070e+00
 1.2540e+00    1.3997e+02   -8.7448e-01    1.0073e+00
 1.2550e+00    1.3996e+02   -8.7477e-01    1.0075e+00
 1.2560e+00    1.3995e+02   -8.7501e-01    1.0078e+00
 1.2570e+00    1.3994e+02   -8.7519e-01    1.0079e+00
 1.2580e+00    1.3994e+02   -8.7532e-01    1.0080e+00
 1.2590e+00    1.3993e+02   -8.7539e-01    1.0081e+00
 1.2600e+00    1.3994e+02   -8.7539e-01    1.0081e+00
 1.2610e+00    1.3994e+02   -8.7531e-01    1.0080e+00
 1.2620e+00    1.3995e+02   -8.7516e-01    1.0079e+00
 1.2630e+00    1.3996e+02   -8.7493e-01    1.0077e+00
 1.2640e+00    1.3997e+02   -8.7464e-01    1.0074e+00
 1.2650e+00    1.3998e+02   -8.7427e-01    1.0071e+00
 1.2660e+00    1.4000e+02   -8.7384e-01    1.0068e+00
 1.2670e+00    1.4002e+02   -8.7335e-01    1.0063e+00
 1.2680e+00    1.4004e+02   -8.7280e-01    1.0058e+00
 1.2690e+00    1.4007e+02   -8.7220e-01    1.0053e+00
 1.2700e+00    1.4009e+02   -8.7156e-01    1.0048e+00
 1.2710e+00    1.4012e+02   -8.7089e-01    1.0042e+00
 1.2720e+00    1.4015e+02   -8.7020e-01    1.0036e+00
 1.2730e+00    1.4017e+02   -8.6949e-01    1.0030e+00
 1.2740e+00    1.4020e+02   -8.6879e-01    1.0024e+00
 1.2750e+00    1.4023e+02   -8.6812e-01    1.0018e+00
 1.2760e+00    1.4026e+02   -8.6751e-01    1.0013e+00
 1.2770e+00    1.4028e+02   -8.6697e-01    1.0008e+00
 1.2780e+00    1.4030e+02   -8.6654e-01    1.0004e+00
 1.2790e+00    1.4031e+02   -8.6625e-01    1.0002e+00
 1.2800e+00    1.4031e+02   -8.6615e-01    1.0001e+00
