PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2220e+00    1.4793e+02   -7.1558e-01    1.0061e+00
 1.2230e+00    1.4787e+02   -7.1748e-01    1.0074e+00
 1.2240e+00    1.4781e+02   -7.1922e-01    1.0086e+00
 1.2250e+00    1.4776e+02   -7.2075e-01    1.0097e+00
 1.2260e+00    1.4772e+02   -7.2201e-01    1.0106e+00
 1.2270e+00    1.4769e+02   -7.2297e-01    1.0113e+00
 1.2280e+00    1.4767e+02   -7.2358e-01    1.0117e+00
 1.2290e+00    1.4766e+02   -7.2383e-01    1.0119e+00
 1.2300e+00    1.4767e+02   -7.2371e-01    1.0118e+00
 1.2310e+00    1.4768e+02   -7.2320e-01    1.0114e+00
 1.2320e+00    1.4771e+02   -7.2233e-01    1.0108e+00
 1.2330e+00    1.4775e+02   -7.2111e-01    1.0099e+00
 1.2340e+00    1.4780e+02   -7.1957e-01    1.0088e+00
 1.2350e+00    1.4786e+02   -7.1778e-01    1.0076e+00
 1.2360e+00    1.4793e+02   -7.1577e-01    1.0062e+00
 1.2370e+00    1.4800e+02   -7.1361e-01    1.0046e+00
 1.2380e+00    1.4808e+02   -7.1136e-01    1.0030e+00
 1.2390e+00    1.4816e+02   -7.0907e-01    1.0014e+00
 1.2400e+00    1.4823e+02   -7.0681e-01    9.9979e-01
 1.2410e+00    1.4830e+02   -7.0464e-01    9.9826e-01
 1.2420e+00    1.4837e+02   -7.0264e-01    9.9683e-01
 1.2430e+00    1.4843e+02   -7.0086e-01    9.9557e-01
 1.2440e+00    1.4847e+02   -6.9936e-01    9.9452e-01
 1.2450e+00    1.4851e+02   -6.9822e-01    9.9372e-01
 1.2460e+00    1.4854e+02   -6.9747e-01    9.9319e-01
 1.2470e+00    1.4855e+02   -6.9713e-01    9.9295e-01
 1.2480e+00    1.4854e+02   -6.9720e-01    9.9300e-01
 1.2490e+00    1.4853e+02   -6.9770e-01    9.9335e-01
 1.2500e+00    1.4850e+02   -6.9861e-01    9.9398e-01
 1.2510e+00    1.4846e+02   -6.9992e-01    9.9490e-01
 1.2520e+00    1.4840e+02   -7.0156e-01    9.9606e-01
 1.2530e+00    1.4834e+02   -7.0348e-01    9.9740e-01
 1.2540e+00    1.4827e+02   -7.0560e-01    9.9890e-01
 1.2550e+00    1.4819e+02   -7.0787e-01    1.0005e+00
 1.2560e+00    1.4811e+02   -7.1019e-01    1.0021e+00
 1.2570e+00    1.4804e+02   -7.1251e-01    1.0038e+00
 1.2580e+00    1.4796e+02   -7.1475e-01    1.0054e+00
 1.2590e+00    1.4789e+02   -7.1686e-01    1.0069e+00
 1.2600e+00    1.4782e+02   -7.1879e-01    1.0082e+00
 1.2610e+00    1.4777e+02   -7.2049e-01    1.0094e+00
 1.2620e+00    1.4772e+02   -7.2191e-01    1.0104e+00
 1.2630e+00    1.4768e+02   -7.2303e-01    1.0112e+00
 1.2640e+00    1.4765e+02   -7.2382e-01    1.0118e+00
 1.2650e+00    1.4764e+02   -7.2425e-01    1.0121e+00
 1.2660e+00    1.4764e+02   -7.2431e-01    1.0122e+00
 1.2670e+00    1.4765e+02   -7.2400e-01    1.0119e+00
 1.2680e+00    1.4767e+02   -7.2334e-01    1.0115e+00
 1.2690e+00    1.4771e+02   -7.2235e-01    1.0108e+00
 1.2700e+00    1.4775e+02   -7.2107e-01    1.0099e+00
 1.2710e+00    1.4780e+02   -7.1956e-01    1.0088e+00
 1.2720e+00    1.4786e+02   -7.1788e-01    1.0076e+00
 1.2730e+00    1.4792e+02   -7.1609e-01    1.0064e+00
 1.2740e+00    1.4798e+02   -7.1427e-01    1.0051e+00
 1.2750e+00    1.4804e+02   -7.1249e-01    1.0038e+00
 1.2760e+00    1.4809e+02   -7.1083e-01    1.0027e+00
 1.2770e+00    1.4814e+02   -7.0938e-01    1.0016e+00
 1.2780e+00    1.4818e+02   -7.0823e-01    1.0008e+00
 1.2790e+00    1.4821e+02   -7.0746e-01    1.0003e+00
 1.2800e+00    1.4822e+02   -7.0719e-01    1.0001e+00
