PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2220e+00    1.5432e+02   -5.0402e-01    1.0025e+00
 1.2230e+00    1.5420e+02   -5.0898e-01    1.0050e+00
 1.2240e+00    1.5408e+02   -5.1396e-01    1.0075e+00
 1.2250e+00    1.5398e+02   -5.1850e-01    1.0097e+00
 1.2260e+00    1.5389e+02   -5.2225e-01    1.0116e+00
 1.2270e+00    1.5382e+02   -5.2490e-01    1.0129e+00
 1.2280e+00    1.5379e+02   -5.2626e-01    1.0136e+00
 1.2290e+00    1.5379e+02   -5.2625e-01    1.0136e+00
 1.2300e+00    1.5383e+02   -5.2485e-01    1.0128e+00
 1.2310e+00    1.5390e+02   -5.2214e-01    1.0115e+00
 1.2320e+00    1.5399e+02   -5.1834e-01    1.0096e+00
 1.2330e+00    1.5411e+02   -5.1375e-01    1.0073e+00
 1.2340e+00    1.5423e+02   -5.0874e-01    1.0047e+00
 1.2350e+00    1.5435e+02   -5.0373e-01    1.0022e+00
 1.2360e+00    1.5446e+02   -4.9919e-01    9.9997e-01
 1.2370e+00    1.5455e+02   -4.9554e-01    9.9813e-01
 1.2380e+00    1.5461e+02   -4.9317e-01    9.9692e-01
 1.2390e+00    1.5463e+02   -4.9230e-01    9.9648e-01
 1.2400e+00    1.5461e+02   -4.9305e-01    9.9683e-01
 1.2410e+00    1.5456e+02   -4.9532e-01    9.9796e-01
 1.2420e+00    1.5448e+02   -4.9890e-01    9.9972e-01
 1.2430e+00    1.5437e+02   -5.0339e-01    1.0019e+00
 1.2440e+00    1.5425e+02   -5.0833e-01    1.0044e+00
 1.2450e+00    1.5414e+02   -5.1325e-01    1.0069e+00
 1.2460e+00    1.5403e+02   -5.1771e-01    1.0091e+00
 1.2470e+00    1.5394e+02   -5.2135e-01    1.0109e+00
 1.2480e+00    1.5388e+02   -5.2388e-01    1.0121e+00
 1.2490e+00    1.5384e+02   -5.2512e-01    1.0127e+00
 1.2500e+00    1.5385e+02   -5.2498e-01    1.0127e+00
 1.2510e+00    1.5389e+02   -5.2348e-01    1.0119e+00
 1.2520e+00    1.5395e+02   -5.2072e-01    1.0105e+00
 1.2530e+00    1.5405e+02   -5.1691e-01    1.0086e+00
 1.2540e+00    1.5416e+02   -5.1230e-01    1.0063e+00
 1.2550e+00    1.5428e+02   -5.0731e-01    1.0038e+00
 1.2560e+00    1.5439e+02   -5.0240e-01    1.0013e+00
 1.2570e+00    1.5450e+02   -4.9802e-01    9.9910e-01
 1.2580e+00    1.5458e+02   -4.9466e-01    9.9741e-01
 1.2590e+00    1.5462e+02   -4.9264e-01    9.9640e-01
 1.2600e+00    1.5463e+02   -4.9220e-01    9.9616e-01
 1.2610e+00    1.5461e+02   -4.9338e-01    9.9675e-01
 1.2620e+00    1.5454e+02   -4.9606e-01    9.9808e-01
 1.2630e+00    1.5445e+02   -4.9999e-01    1.0000e+00
 1.2640e+00    1.5434e+02   -5.0475e-01    1.0024e+00
 1.2650e+00    1.5421e+02   -5.0990e-01    1.0050e+00
 1.2660e+00    1.5409e+02   -5.1496e-01    1.0075e+00
 1.2670e+00    1.5398e+02   -5.1953e-01    1.0098e+00
 1.2680e+00    1.5389e+02   -5.2323e-01    1.0116e+00
 1.2690e+00    1.5383e+02   -5.2581e-01    1.0129e+00
 1.2700e+00    1.5379e+02   -5.2713e-01    1.0136e+00
 1.2710e+00    1.5380e+02   -5.2709e-01    1.0135e+00
 1.2720e+00    1.5383e+02   -5.2572e-01    1.0128e+00
 1.2730e+00    1.5389e+02   -5.2315e-01    1.0116e+00
 1.2740e+00    1.5398e+02   -5.1963e-01    1.0098e+00
 1.2750e+00    1.5408e+02   -5.1548e-01    1.0077e+00
 1.2760e+00    1.5419e+02   -5.1109e-01    1.0055e+00
 1.2770e+00    1.5429e+02   -5.0691e-01    1.0035e+00
 1.2780e+00    1.5438e+02   -5.0342e-01    1.0017e+00
 1.2790e+00    1.5443e+02   -5.0106e-01    1.0005e+00
 1.2800e+00    1.5446e+02   -5.0021e-01    1.0001e+00
