PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 8.1400e-01    1.3426e+02   -1.1072e-01    1.1368e+00
 8.1500e-01    1.3430e+02   -1.1051e-01    1.1362e+00
 8.1600e-01    1.3433e+02   -1.1035e-01    1.1357e+00
 8.1700e-01    1.3436e+02   -1.1048e-01    1.1351e+00
 8.1800e-01    1.3439e+02   -1.1037e-01    1.1345e+00
 8.1900e-01    1.3443e+02   -1.1042e-01    1.1339e+00
 8.2000e-01    1.3446e+02   -1.1012e-01    1.1334e+00
 8.2100e-01    1.3449e+02   -1.1035e-01    1.1328e+00
 8.2200e-01    1.3452e+02   -1.1043e-01    1.1321e+00
 8.2300e-01    1.3455e+02   -1.1024e-01    1.1315e+00
 8.2400e-01    1.3458e+02   -1.1016e-01    1.1309e+00
 8.2500e-01    1.3461e+02   -1.1019e-01    1.1304e+00
 8.2600e-01    1.3464e+02   -1.1018e-01    1.1299e+00
 8.2700e-01    1.3467e+02   -1.0991e-01    1.1292e+00
 8.2800e-01    1.3470e+02   -1.0966e-01    1.1287e+00
 8.2900e-01    1.3473e+02   -1.0949e-01    1.1282e+00
 8.3000e-01    1.3476e+02   -1.0952e-01    1.1275e+00
 8.3100e-01    1.3479e+02   -1.0933e-01    1.1270e+00
 8.3200e-01    1.3482e+02   -1.0917e-01    1.1267e+00
 8.3300e-01    1.3485e+02   -1.0909e-01    1.1259e+00
 8.3400e-01    1.3488e+02   -1.0904e-01    1.1255e+00
 8.3500e-01    1.3491e+02   -1.0913e-01    1.1249e+00
 8.3600e-01    1.3494e+02   -1.0894e-01    1.1243e+00
 8.3700e-01    1.3497e+02   -1.0884e-01    1.1237e+00
 8.3800e-01    1.3500e+02   -1.0867e-01    1.1233e+00
 8.3900e-01    1.3503e+02   -1.0879e-01    1.1226e+00
 8.4000e-01    1.3506e+02   -1.0875e-01    1.1219e+00
 8.4100e-01    1.3509e+02   -1.0850e-01    1.1215e+00
 8.4200e-01    1.3512e+02   -1.0890e-01    1.1209e+00
 8.4300e-01    1.3514e+02   -1.0887e-01    1.1204e+00
 8.4400e-01    1.3517e+02   -1.0845e-01    1.1199e+00
 8.4500e-01    1.3520e+02   -1.0863e-01    1.1194e+00
 8.4600e-01    1.3522e+02   -1.0874e-01    1.1188e+00
 8.4700e-01    1.3525e+02   -1.0840e-01    1.1182e+00
 8.4800e-01    1.3528e+02   -1.0824e-01    1.1177e+00
 8.4900e-01    1.3531e+02   -1.0849e-01    1.1172e+00
 8.5000e-01    1.3533e+02   -1.0820e-01    1.1166e+00
 8.5100e-01    1.3536e+02   -1.0809e-01    1.1161e+00
 8.5200e-01    1.3539e+02   -1.0828e-01    1.1156e+00
 8.5300e-01    1.3542e+02   -1.0817e-01    1.1149e+00
 8.5400e-01    1.3545e+02   -1.0793e-01    1.1144e+00
 8.5500e-01    1.3547e+02   -1.0809e-01    1.1140e+00
 8.5600e-01    1.3550e+02   -1.0800e-01    1.1134e+00
 8.5700e-01    1.3553e+02   -1.0811e-01    1.1129e+00
 8.5800e-01    1.3556e+02   -1.0823e-01    1.1123e+00
 8.5900e-01    1.3558e+02   -1.0820e-01    1.1118e+00
 8.6000e-01    1.3561e+02   -1.0814e-01    1.1113e+00
 8.6100e-01    1.3564e+02   -1.0817e-01    1.1109e+00
 8.6200e-01    1.3567e+02   -1.0810e-01    1.1104e+00
 8.6300e-01    1.3570e+02   -1.0807e-01    1.1096e+00
 8.6400e-01    1.3572e+02   -1.0798e-01    1.1093e+00
 8.6500e-01    1.3575e+02   -1.0799e-01    1.1087e+00
 8.6600e-01    1.3578e+02   -1.0793e-01    1.1082e+00
 8.6700e-01    1.3581e+02   -1.0770e-01    1.1077e+00
 8.6800e-01    1.3584e+02   -1.0753e-01    1.1072e+00
 8.6900e-01    1.3587e+02   -1.0768e-01    1.1067e+00
 8.7000e-01    1.3590e+02   -1.0750e-01    1.1062e+00
 8.7100e-01    1.3593e+02   -1.0742e-01    1.1057e+00
 8.7200e-01    1.3596e+02   -1.0757e-01    1.1051e+00
 8.7300e-01    1.3599e+02   -1.0720e-01    1.1047e+00
 8.7400e-01    1.3602e+02   -1.0713e-01    1.1042e+00
 8.7500e-01    1.3605e+02   -1.0698e-01    1.1036e+00
 8.7600e-01    1.3607e+02   -1.0690e-01    1.1031e+00
 8.7700e-01    1.3610e+02   -1.0676e-01    1.1026e+00
 8.7800e-01    1.3613e+02   -1.0665e-01    1.1021e+00
 8.7900e-01    1.3616e+02   -1.0655e-01    1.1014e+00
 8.8000e-01    1.3619e+02   -1.0630e-01    1.1008e+00
 8.8100e-01    1.3622e+02   -1.0618e-01    1.1004e+00
 8.8200e-01    1.3625e+02   -1.0633e-01    1.1000e+00
 8.8300e-01    1.3628e+02   -1.0625e-01    1.0993e+00
 8.8400e-01    1.3631e+02   -1.0603e-01    1.0988e+00
 8.8500e-01    1.3634e+02   -1.0583e-01    1.0981e+00
 8.8600e-01    1.3636e+02   -1.0584e-01    1.0977e+00
 8.8700e-01    1.3639e+02   -1.0601e-01    1.0972e+00
 8.8800e-01    1.3641e+02   -1.0592e-01    1.0969e+00
 8.8900e-01    1.3644e+02   -1.0565e-01    1.0964e+00
 8.9000e-01    1.3647e+02   -1.0564e-01    1.0959e+00
 8.9100e-01    1.3650e+02   -1.0581e-01    1.0954e+00
 8.9200e-01    1.3652e+02   -1.0576e-01    1.0949e+00
 8.9300e-01    1.3655e+02   -1.0569e-01    1.0944e+00
 8.9400e-01    1.3658e+02   -1.0563e-01    1.0940e+00
 8.9500e-01    1.3661e+02   -1.0565e-01    1.0934e+00
 8.9600e-01    1.3664e+02   -1.0557e-01    1.0930e+00
 8.9700e-01    1.3667e+02   -1.0562e-01    1.0924e+00
 8.9800e-01    1.3670e+02   -1.0545e-01    1.0919e+00
 8.9900e-01    1.3673e+02   -1.0535e-01    1.0916e+00
 9.0000e-01    1.3676e+02   -1.0541e-01    1.0909e+00
 9.0100e-01    1.3678e+02   -1.0531e-01    1.0905e+00
 9.0200e-01    1.3681e+02   -1.0530e-01    1.0900e+00
 9.0300e-01    1.3684e+02   -1.0514e-01    1.0896e+00
 9.0400e-01    1.3687e+02   -1.0516e-01    1.0892e+00
 9.0500e-01    1.3690e+02   -1.0520e-01    1.0888e+00
 9.0600e-01    1.3693e+02   -1.0502e-01    1.0882e+00
 9.0700e-01    1.3696e+02   -1.0466e-01    1.0877e+00
 9.0800e-01    1.3699e+02   -1.0491e-01    1.0872e+00
 9.0900e-01    1.3702e+02   -1.0485e-01    1.0868e+00
 9.1000e-01    1.3704e+02   -1.0476e-01    1.0864e+00
 9.1100e-01    1.3707e+02   -1.0458e-01    1.0859e+00
 9.1200e-01    1.3710e+02   -1.0459e-01    1.0854e+00
 9.1300e-01    1.3713e+02   -1.0472e-01    1.0850e+00
 9.1400e-01    1.3715e+02   -1.0456e-01    1.0845e+00
 9.1500e-01    1.3718e+02   -1.0447e-01    1.0839e+00
 9.1600e-01    1.3721e+02   -1.0437e-01    1.0836e+00
 9.1700e-01    1.3723e+02   -1.0418e-01    1.0831e+00
 9.1800e-01    1.3726e+02   -1.0410e-01    1.0825e+00
 9.1900e-01    1.3728e+02   -1.0404e-01    1.0823e+00
 9.2000e-01    1.3731e+02   -1.0398e-01    1.0819e+00
 9.2100e-01    1.3733e+02   -1.0386e-01    1.0814e+00
 9.2200e-01    1.3735e+02   -1.0410e-01    1.0809e+00
 9.2300e-01    1.3738e+02   -1.0413e-01    1.0804e+00
 9.2400e-01    1.3740e+02   -1.0397e-01    1.0799e+00
 9.2500e-01    1.3743e+02   -1.0384e-01    1.0794e+00
 9.2600e-01    1.3745e+02   -1.0389e-01    1.0790e+00
 9.2700e-01    1.3747e+02   -1.0403e-01    1.0787e+00
 9.2800e-01    1.3750e+02   -1.0376e-01    1.0783e+00
 9.2900e-01    1.3752e+02   -1.0364e-01    1.0779e+00
 9.3000e-01    1.3755e+02   -1.0364e-01    1.0774e+00
 9.3100e-01    1.3758e+02   -1.0340e-01    1.0769e+00
 9.3200e-01    1.3760e+02   -1.0330e-01    1.0766e+00
 9.3300e-01    1.3763e+02   -1.0328e-01    1.0763e+00
 9.3400e-01    1.3765e+02   -1.0341e-01    1.0758e+00
 9.3500e-01    1.3768e+02   -1.0328e-01    1.0755e+00
 9.3600e-01    1.3770e+02   -1.0329e-01    1.0751e+00
 9.3700e-01    1.3773e+02   -1.0328e-01    1.0747e+00
 9.3800e-01    1.3775e+02   -1.0341e-01    1.0743e+00
 9.3900e-01    1.3777e+02   -1.0342e-01    1.0737e+00
 9.4000e-01    1.3780e+02   -1.0346e-01    1.0734e+00
 9.4100e-01    1.3782e+02   -1.0332e-01    1.0730e+00
 9.4200e-01    1.3784e+02   -1.0334e-01    1.0725e+00
 9.4300e-01    1.3787e+02   -1.0319e-01    1.0721e+00
 9.4400e-01    1.3789e+02   -1.0312e-01    1.0718e+00
 9.4500e-01    1.3792e+02   -1.0295e-01    1.0715e+00
 9.4600e-01    1.3794e+02   -1.0307e-01    1.0712e+00
 9.4700e-01    1.3796e+02   -1.0282e-01    1.0709e+00
 9.4800e-01    1.3799e+02   -1.0297e-01    1.0704e+00
 9.4900e-01    1.3801e+02   -1.0313e-01    1.0700e+00
 9.5000e-01    1.3803e+02   -1.0294e-01    1.0699e+00
 9.5100e-01    1.3806e+02   -1.0290e-01    1.0692e+00
 9.5200e-01    1.3808e+02   -1.0299e-01    1.0689e+00
 9.5300e-01    1.3811e+02   -1.0289e-01    1.0683e+00
 9.5400e-01    1.3813e+02   -1.0287e-01    1.0680e+00
 9.5500e-01    1.3816e+02   -1.0272e-01    1.0676e+00
 9.5600e-01    1.3818e+02   -1.0280e-01    1.0672e+00
 9.5700e-01    1.3821e+02   -1.0294e-01    1.0670e+00
 9.5800e-01    1.3823e+02   -1.0286e-01    1.0666e+00
 9.5900e-01    1.3826e+02   -1.0248e-01    1.0662e+00
 9.6000e-01    1.3828e+02   -1.0254e-01    1.0659e+00
 9.6100e-01    1.3831e+02   -1.0243e-01    1.0655e+00
 9.6200e-01    1.3833e+02   -1.0227e-01    1.0651e+00
 9.6300e-01    1.3835e+02   -1.0230e-01    1.0647e+00
 9.6400e-01    1.3838e+02   -1.0211e-01    1.0644e+00
 9.6500e-01    1.3840e+02   -1.0186e-01    1.0639e+00
 9.6600e-01    1.3842e+02   -1.0195e-01    1.0635e+00
 9.6700e-01    1.3845e+02   -1.0191e-01    1.0630e+00
 9.6800e-01    1.3847e+02   -1.0156e-01    1.0627e+00
 9.6900e-01    1.3849e+02   -1.0117e-01    1.0623e+00
 9.7000e-01    1.3851e+02   -1.0142e-01    1.0618e+00
 9.7100e-01    1.3853e+02   -1.0135e-01    1.0614e+00
 9.7200e-01    1.3856e+02   -1.0125e-01    1.0609e+00
 9.7300e-01    1.3858e+02   -1.0108e-01    1.0606e+00
 9.7400e-01    1.3860e+02   -1.0116e-01    1.0600e+00
 9.7500e-01    1.3863e+02   -1.0103e-01    1.0596e+00
 9.7600e-01    1.3865e+02   -1.0094e-01    1.0592e+00
 9.7700e-01    1.3867e+02   -1.0108e-01    1.0588e+00
 9.7800e-01    1.3869e+02   -1.0124e-01    1.0584e+00
 9.7900e-01    1.3872e+02   -1.0094e-01    1.0580e+00
 9.8000e-01    1.3874e+02   -1.0127e-01    1.0577e+00
 9.8100e-01    1.3876e+02   -1.0130e-01    1.0575e+00
 9.8200e-01    1.3878e+02   -1.0102e-01    1.0569e+00
 9.8300e-01    1.3880e+02   -1.0105e-01    1.0565e+00
 9.8400e-01    1.3882e+02   -1.0081e-01    1.0560e+00
 9.8500e-01    1.3884e+02   -1.0076e-01    1.0557e+00
 9.8600e-01    1.3886e+02   -1.0082e-01    1.0553e+00
 9.8700e-01    1.3887e+02   -1.0104e-01    1.0549e+00
 9.8800e-01    1.3889e+02   -1.0091e-01    1.0545e+00
 9.8900e-01    1.3891e+02   -1.0068e-01    1.0542e+00
 9.9000e-01    1.3893e+02   -1.0055e-01    1.0537e+00
 9.9100e-01    1.3895e+02   -1.0054e-01    1.0534e+00
 9.9200e-01    1.3896e+02   -1.0057e-01    1.0528e+00
 9.9300e-01    1.3898e+02   -1.0048e-01    1.0523e+00
 9.9400e-01    1.3900e+02   -1.0026e-01    1.0519e+00
 9.9500e-01    1.3902e+02   -1.0029e-01    1.0516e+00
 9.9600e-01    1.3904e+02   -1.0020e-01    1.0512e+00
 9.9700e-01    1.3906e+02   -1.0025e-01    1.0510e+00
 9.9800e-01    1.3908e+02   -1.0008e-01    1.0507e+00
 9.9900e-01    1.3910e+02   -1.0004e-01    1.0505e+00
 1.0000e+00    1.3912e+02   -1.0021e-01    1.0502e+00
 1.0010e+00    1.3914e+02   -1.0007e-01    1.0498e+00
 1.0020e+00    1.3916e+02   -1.0005e-01    1.0494e+00
 1.0030e+00    1.3918e+02   -9.9819e-02    1.0490e+00
 1.0040e+00    1.3921e+02   -9.9716e-02    1.0486e+00
 1.0050e+00    1.3923e+02   -9.9760e-02    1.0483e+00
 1.0060e+00    1.3925e+02   -9.9528e-02    1.0478e+00
 1.0070e+00    1.3927e+02   -9.9642e-02    1.0475e+00
 1.0080e+00    1.3929e+02   -9.9539e-02    1.0470e+00
 1.0090e+00    1.3930e+02   -9.9796e-02    1.0467e+00
 1.0100e+00    1.3932e+02   -9.9844e-02    1.0464e+00
 1.0110e+00    1.3935e+02   -9.9602e-02    1.0460e+00
 1.0120e+00    1.3937e+02   -9.9740e-02    1.0458e+00
 1.0130e+00    1.3938e+02   -9.9836e-02    1.0454e+00
 1.0140e+00    1.3940e+02   -9.9910e-02    1.0452e+00
 1.0150e+00    1.3943e+02   -9.9691e-02    1.0448e+00
 1.0160e+00    1.3945e+02   -9.9643e-02    1.0443e+00
 1.0170e+00    1.3946e+02   -9.9900e-02    1.0441e+00
 1.0180e+00    1.3948e+02   -9.9706e-02    1.0441e+00
 1.0190e+00    1.3950e+02   -9.9580e-02    1.0438e+00
 1.0200e+00    1.3952e+02   -9.9366e-02    1.0435e+00
 1.0210e+00    1.3954e+02   -9.9394e-02    1.0431e+00
 1.0220e+00    1.3956e+02   -9.9440e-02    1.0428e+00
 1.0230e+00    1.3958e+02   -9.9409e-02    1.0424e+00
 1.0240e+00    1.3960e+02   -9.9439e-02    1.0420e+00
 1.0250e+00    1.3962e+02   -9.9540e-02    1.0417e+00
 1.0260e+00    1.3964e+02   -9.9297e-02    1.0414e+00
 1.0270e+00    1.3966e+02   -9.9211e-02    1.0409e+00
 1.0280e+00    1.3968e+02   -9.9044e-02    1.0407e+00
 1.0290e+00    1.3969e+02   -9.8833e-02    1.0402e+00
 1.0300e+00    1.3971e+02   -9.8725e-02    1.0400e+00
 1.0310e+00    1.3973e+02   -9.8619e-02    1.0397e+00
 1.0320e+00    1.3975e+02   -9.8637e-02    1.0392e+00
 1.0330e+00    1.3976e+02   -9.8609e-02    1.0389e+00
 1.0340e+00    1.3978e+02   -9.8385e-02    1.0386e+00
 1.0350e+00    1.3980e+02   -9.8413e-02    1.0384e+00
 1.0360e+00    1.3982e+02   -9.8362e-02    1.0382e+00
 1.0370e+00    1.3983e+02   -9.8392e-02    1.0379e+00
 1.0380e+00    1.3985e+02   -9.8313e-02    1.0377e+00
 1.0390e+00    1.3987e+02   -9.8171e-02    1.0375e+00
 1.0400e+00    1.3988e+02   -9.8150e-02    1.0371e+00
 1.0410e+00    1.3990e+02   -9.8374e-02    1.0371e+00
 1.0420e+00    1.3992e+02   -9.8361e-02    1.0367e+00
 1.0430e+00    1.3993e+02   -9.8100e-02    1.0361e+00
 1.0440e+00    1.3995e+02   -9.8370e-02    1.0359e+00
 1.0450e+00    1.3996e+02   -9.8390e-02    1.0358e+00
 1.0460e+00    1.3998e+02   -9.8480e-02    1.0354e+00
 1.0470e+00    1.3999e+02   -9.8362e-02    1.0351e+00
 1.0480e+00    1.4000e+02   -9.8245e-02    1.0349e+00
 1.0490e+00    1.4001e+02   -9.8375e-02    1.0346e+00
 1.0500e+00    1.4003e+02   -9.8201e-02    1.0342e+00
 1.0510e+00    1.4004e+02   -9.7760e-02    1.0339e+00
 1.0520e+00    1.4006e+02   -9.7973e-02    1.0335e+00
 1.0530e+00    1.4007e+02   -9.7970e-02    1.0333e+00
 1.0540e+00    1.4009e+02   -9.7727e-02    1.0329e+00
 1.0550e+00    1.4010e+02   -9.7947e-02    1.0326e+00
 1.0560e+00    1.4012e+02   -9.7917e-02    1.0324e+00
 1.0570e+00    1.4014e+02   -9.7726e-02    1.0321e+00
 1.0580e+00    1.4015e+02   -9.7833e-02    1.0318e+00
 1.0590e+00    1.4017e+02   -9.7907e-02    1.0318e+00
 1.0600e+00    1.4018e+02   -9.7648e-02    1.0315e+00
 1.0610e+00    1.4020e+02   -9.7656e-02    1.0312e+00
 1.0620e+00    1.4021e+02   -9.7411e-02    1.0310e+00
 1.0630e+00    1.4023e+02   -9.7491e-02    1.0307e+00
 1.0640e+00    1.4024e+02   -9.7777e-02    1.0303e+00
 1.0650e+00    1.4026e+02   -9.7468e-02    1.0301e+00
 1.0660e+00    1.4028e+02   -9.7286e-02    1.0298e+00
 1.0670e+00    1.4029e+02   -9.7440e-02    1.0295e+00
 1.0680e+00    1.4031e+02   -9.7645e-02    1.0294e+00
 1.0690e+00    1.4032e+02   -9.7471e-02    1.0290e+00
 1.0700e+00    1.4034e+02   -9.7383e-02    1.0290e+00
 1.0710e+00    1.4035e+02   -9.7360e-02    1.0288e+00
 1.0720e+00    1.4037e+02   -9.7380e-02    1.0284e+00
 1.0730e+00    1.4039e+02   -9.7294e-02    1.0281e+00
 1.0740e+00    1.4040e+02   -9.7200e-02    1.0280e+00
 1.0750e+00    1.4042e+02   -9.7130e-02    1.0276e+00
 1.0760e+00    1.4043e+02   -9.7185e-02    1.0274e+00
 1.0770e+00    1.4044e+02   -9.7424e-02    1.0271e+00
 1.0780e+00    1.4046e+02   -9.7239e-02    1.0266e+00
 1.0790e+00    1.4047e+02   -9.7149e-02    1.0262e+00
 1.0800e+00    1.4048e+02   -9.6937e-02    1.0260e+00
 1.0810e+00    1.4050e+02   -9.6943e-02    1.0259e+00
 1.0820e+00    1.4051e+02   -9.7012e-02    1.0257e+00
 1.0830e+00    1.4053e+02   -9.6683e-02    1.0252e+00
 1.0840e+00    1.4054e+02   -9.6717e-02    1.0249e+00
 1.0850e+00    1.4055e+02   -9.6852e-02    1.0248e+00
 1.0860e+00    1.4057e+02   -9.6802e-02    1.0246e+00
 1.0870e+00    1.4058e+02   -9.6721e-02    1.0241e+00
 1.0880e+00    1.4060e+02   -9.6416e-02    1.0238e+00
 1.0890e+00    1.4061e+02   -9.6401e-02    1.0236e+00
 1.0900e+00    1.4063e+02   -9.6358e-02    1.0235e+00
 1.0910e+00    1.4064e+02   -9.6137e-02    1.0231e+00
 1.0920e+00    1.4066e+02   -9.6134e-02    1.0228e+00
 1.0930e+00    1.4068e+02   -9.5650e-02    1.0224e+00
 1.0940e+00    1.4069e+02   -9.5758e-02    1.0223e+00
 1.0950e+00    1.4070e+02   -9.5911e-02    1.0221e+00
 1.0960e+00    1.4072e+02   -9.5650e-02    1.0221e+00
 1.0970e+00    1.4073e+02   -9.5740e-02    1.0216e+00
 1.0980e+00    1.4075e+02   -9.5831e-02    1.0213e+00
 1.0990e+00    1.4076e+02   -9.5708e-02    1.0211e+00
 1.1000e+00    1.4078e+02   -9.5651e-02    1.0208e+00
 1.1010e+00    1.4079e+02   -9.5593e-02    1.0206e+00
 1.1020e+00    1.4080e+02   -9.5578e-02    1.0203e+00
 1.1030e+00    1.4081e+02   -9.5539e-02    1.0201e+00
 1.1040e+00    1.4082e+02   -9.5369e-02    1.0199e+00
 1.1050e+00    1.4083e+02   -9.5463e-02    1.0196e+00
 1.1060e+00    1.4084e+02   -9.5427e-02    1.0194e+00
 1.1070e+00    1.4085e+02   -9.5542e-02    1.0191e+00
 1.1080e+00    1.4085e+02   -9.5687e-02    1.0187e+00
 1.1090e+00    1.4086e+02   -9.5794e-02    1.0185e+00
 1.1100e+00    1.4088e+02   -9.5679e-02    1.0183e+00
 1.1110e+00    1.4089e+02   -9.5655e-02    1.0182e+00
 1.1120e+00    1.4090e+02   -9.5729e-02    1.0179e+00
 1.1130e+00    1.4091e+02   -9.5495e-02    1.0177e+00
 1.1140e+00    1.4092e+02   -9.5516e-02    1.0176e+00
 1.1150e+00    1.4094e+02   -9.5239e-02    1.0171e+00
 1.1160e+00    1.4095e+02   -9.5023e-02    1.0171e+00
 1.1170e+00    1.4095e+02   -9.5198e-02    1.0169e+00
 1.1180e+00    1.4096e+02   -9.4992e-02    1.0168e+00
 1.1190e+00    1.4097e+02   -9.5066e-02    1.0167e+00
 1.1200e+00    1.4098e+02   -9.4920e-02    1.0165e+00
 1.1210e+00    1.4099e+02   -9.4982e-02    1.0163e+00
 1.1220e+00    1.4100e+02   -9.5142e-02    1.0161e+00
 1.1230e+00    1.4101e+02   -9.5056e-02    1.0160e+00
 1.1240e+00    1.4102e+02   -9.5201e-02    1.0158e+00
 1.1250e+00    1.4103e+02   -9.5440e-02    1.0157e+00
 1.1260e+00    1.4104e+02   -9.5446e-02    1.0155e+00
 1.1270e+00    1.4105e+02   -9.5354e-02    1.0154e+00
 1.1280e+00    1.4106e+02   -9.5432e-02    1.0154e+00
 1.1290e+00    1.4107e+02   -9.5356e-02    1.0153e+00
 1.1300e+00    1.4108e+02   -9.5385e-02    1.0152e+00
 1.1310e+00    1.4109e+02   -9.5252e-02    1.0151e+00
 1.1320e+00    1.4110e+02   -9.5280e-02    1.0149e+00
 1.1330e+00    1.4111e+02   -9.5348e-02    1.0149e+00
 1.1340e+00    1.4111e+02   -9.5313e-02    1.0148e+00
 1.1350e+00    1.4112e+02   -9.5573e-02    1.0147e+00
 1.1360e+00    1.4113e+02   -9.5421e-02    1.0145e+00
 1.1370e+00    1.4114e+02   -9.5318e-02    1.0141e+00
 1.1380e+00    1.4114e+02   -9.5467e-02    1.0139e+00
 1.1390e+00    1.4115e+02   -9.5236e-02    1.0138e+00
 1.1400e+00    1.4116e+02   -9.5459e-02    1.0137e+00
 1.1410e+00    1.4117e+02   -9.5511e-02    1.0134e+00
 1.1420e+00    1.4118e+02   -9.5327e-02    1.0133e+00
 1.1430e+00    1.4118e+02   -9.5230e-02    1.0130e+00
 1.1440e+00    1.4119e+02   -9.5372e-02    1.0129e+00
 1.1450e+00    1.4120e+02   -9.5269e-02    1.0128e+00
 1.1460e+00    1.4121e+02   -9.5245e-02    1.0124e+00
 1.1470e+00    1.4122e+02   -9.5355e-02    1.0121e+00
 1.1480e+00    1.4123e+02   -9.5227e-02    1.0121e+00
 1.1490e+00    1.4124e+02   -9.5218e-02    1.0116e+00
 1.1500e+00    1.4125e+02   -9.5105e-02    1.0114e+00
 1.1510e+00    1.4126e+02   -9.5013e-02    1.0113e+00
 1.1520e+00    1.4126e+02   -9.5181e-02    1.0110e+00
 1.1530e+00    1.4127e+02   -9.5316e-02    1.0108e+00
 1.1540e+00    1.4128e+02   -9.5211e-02    1.0105e+00
 1.1550e+00    1.4129e+02   -9.5020e-02    1.0104e+00
 1.1560e+00    1.4130e+02   -9.5237e-02    1.0102e+00
 1.1570e+00    1.4131e+02   -9.5170e-02    1.0102e+00
 1.1580e+00    1.4132e+02   -9.5070e-02    1.0100e+00
 1.1590e+00    1.4133e+02   -9.5114e-02    1.0099e+00
 1.1600e+00    1.4134e+02   -9.4822e-02    1.0096e+00
 1.1610e+00    1.4135e+02   -9.4807e-02    1.0094e+00
 1.1620e+00    1.4136e+02   -9.4810e-02    1.0092e+00
 1.1630e+00    1.4137e+02   -9.4897e-02    1.0091e+00
 1.1640e+00    1.4138e+02   -9.4838e-02    1.0090e+00
 1.1650e+00    1.4139e+02   -9.4989e-02    1.0087e+00
 1.1660e+00    1.4140e+02   -9.4995e-02    1.0087e+00
 1.1670e+00    1.4141e+02   -9.4970e-02    1.0085e+00
 1.1680e+00    1.4142e+02   -9.5138e-02    1.0084e+00
 1.1690e+00    1.4143e+02   -9.5097e-02    1.0082e+00
 1.1700e+00    1.4144e+02   -9.4997e-02    1.0081e+00
 1.1710e+00    1.4145e+02   -9.4877e-02    1.0078e+00
 1.1720e+00    1.4145e+02   -9.4868e-02    1.0077e+00
 1.1730e+00    1.4146e+02   -9.5162e-02    1.0076e+00
 1.1740e+00    1.4147e+02   -9.4838e-02    1.0072e+00
 1.1750e+00    1.4148e+02   -9.4680e-02    1.0072e+00
 1.1760e+00    1.4148e+02   -9.5006e-02    1.0072e+00
 1.1770e+00    1.4149e+02   -9.5017e-02    1.0069e+00
 1.1780e+00    1.4150e+02   -9.5040e-02    1.0067e+00
 1.1790e+00    1.4151e+02   -9.4675e-02    1.0065e+00
 1.1800e+00    1.4152e+02   -9.4822e-02    1.0062e+00
 1.1810e+00    1.4152e+02   -9.4758e-02    1.0060e+00
 1.1820e+00    1.4153e+02   -9.4469e-02    1.0058e+00
 1.1830e+00    1.4154e+02   -9.4434e-02    1.0058e+00
 1.1840e+00    1.4155e+02   -9.4325e-02    1.0057e+00
 1.1850e+00    1.4155e+02   -9.4304e-02    1.0056e+00
 1.1860e+00    1.4156e+02   -9.4444e-02    1.0055e+00
 1.1870e+00    1.4157e+02   -9.4354e-02    1.0054e+00
 1.1880e+00    1.4157e+02   -9.4240e-02    1.0053e+00
 1.1890e+00    1.4158e+02   -9.4382e-02    1.0052e+00
 1.1900e+00    1.4158e+02   -9.4331e-02    1.0052e+00
 1.1910e+00    1.4159e+02   -9.4104e-02    1.0051e+00
 1.1920e+00    1.4160e+02   -9.4164e-02    1.0051e+00
 1.1930e+00    1.4160e+02   -9.4082e-02    1.0050e+00
 1.1940e+00    1.4161e+02   -9.4119e-02    1.0049e+00
 1.1950e+00    1.4161e+02   -9.4083e-02    1.0048e+00
 1.1960e+00    1.4162e+02   -9.4211e-02    1.0047e+00
 1.1970e+00    1.4162e+02   -9.4095e-02    1.0046e+00
 1.1980e+00    1.4163e+02   -9.4200e-02    1.0045e+00
 1.1990e+00    1.4163e+02   -9.4276e-02    1.0044e+00
 1.2000e+00    1.4164e+02   -9.4193e-02    1.0045e+00
 1.2010e+00    1.4164e+02   -9.4241e-02    1.0044e+00
 1.2020e+00    1.4165e+02   -9.4318e-02    1.0042e+00
 1.2030e+00    1.4165e+02   -9.4193e-02    1.0041e+00
 1.2040e+00    1.4165e+02   -9.4294e-02    1.0041e+00
 1.2050e+00    1.4166e+02   -9.4021e-02    1.0042e+00
 1.2060e+00    1.4166e+02   -9.4198e-02    1.0041e+00
 1.2070e+00    1.4166e+02   -9.4159e-02    1.0040e+00
 1.2080e+00    1.4166e+02   -9.4100e-02    1.0039e+00
 1.2090e+00    1.4166e+02   -9.4312e-02    1.0037e+00
 1.2100e+00    1.4166e+02   -9.4177e-02    1.0038e+00
 1.2110e+00    1.4166e+02   -9.4112e-02    1.0037e+00
 1.2120e+00    1.4167e+02   -9.4216e-02    1.0035e+00
 1.2130e+00    1.4167e+02   -9.4249e-02    1.0034e+00
 1.2140e+00    1.4167e+02   -9.4140e-02    1.0033e+00
 1.2150e+00    1.4167e+02   -9.4140e-02    1.0031e+00
 1.2160e+00    1.4168e+02   -9.4278e-02    1.0031e+00
 1.2170e+00    1.4168e+02   -9.4471e-02    1.0030e+00
 1.2180e+00    1.4168e+02   -9.4283e-02    1.0029e+00
 1.2190e+00    1.4169e+02   -9.4479e-02    1.0029e+00
 1.2200e+00    1.4169e+02   -9.4652e-02    1.0029e+00
 1.2210e+00    1.4169e+02   -9.4456e-02    1.0028e+00
