PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2100e+00    1.4041e+02   -8.6495e-01    9.9917e-01
 1.2110e+00    1.4041e+02   -8.6495e-01    9.9916e-01
 1.2120e+00    1.4041e+02   -8.6498e-01    9.9921e-01
 1.2130e+00    1.4041e+02   -8.6504e-01    9.9924e-01
 1.2140e+00    1.4040e+02   -8.6514e-01    9.9936e-01
 1.2150e+00    1.4040e+02   -8.6528e-01    9.9946e-01
 1.2160e+00    1.4039e+02   -8.6544e-01    9.9960e-01
 1.2170e+00    1.4038e+02   -8.6564e-01    9.9980e-01
 1.2180e+00    1.4037e+02   -8.6586e-01    9.9998e-01
 1.2190e+00    1.4036e+02   -8.6611e-01    1.0002e+00
 1.2200e+00    1.4035e+02   -8.6639e-01    1.0004e+00
 1.2210e+00    1.4034e+02   -8.6669e-01    1.0006e+00
 1.2220e+00    1.4033e+02   -8.6701e-01    1.0009e+00
 1.2230e+00    1.4031e+02   -8.6735e-01    1.0012e+00
 1.2240e+00    1.4030e+02   -8.6770e-01    1.0015e+00
 1.2250e+00    1.4028e+02   -8.6807e-01    1.0019e+00
 1.2260e+00    1.4027e+02   -8.6848e-01    1.0022e+00
 1.2270e+00    1.4025e+02   -8.6895e-01    1.0026e+00
 1.2280e+00    1.4023e+02   -8.6946e-01    1.0030e+00
 1.2290e+00    1.4021e+02   -8.6999e-01    1.0035e+00
 1.2300e+00    1.4018e+02   -8.7055e-01    1.0040e+00
 1.2310e+00    1.4016e+02   -8.7111e-01    1.0045e+00
 1.2320e+00    1.4014e+02   -8.7170e-01    1.0050e+00
 1.2330e+00    1.4011e+02   -8.7229e-01    1.0055e+00
 1.2340e+00    1.4009e+02   -8.7289e-01    1.0060e+00
 1.2350e+00    1.4006e+02   -8.7347e-01    1.0065e+00
 1.2360e+00    1.4004e+02   -8.7404e-01    1.0070e+00
 1.2370e+00    1.4002e+02   -8.7459e-01    1.0075e+00
 1.2380e+00    1.3999e+02   -8.7511e-01    1.0079e+00
 1.2390e+00    1.3997e+02   -8.7558e-01    1.0084e+00
 1.2400e+00    1.3995e+02   -8.7601e-01    1.0087e+00
 1.2410e+00    1.3994e+02   -8.7639e-01    1.0090e+00
 1.2420e+00    1.3992e+02   -8.7672e-01    1.0093e+00
 1.2430e+00    1.3991e+02   -8.7698e-01    1.0095e+00
 1.2440e+00    1.3991e+02   -8.7718e-01    1.0097e+00
 1.2450e+00    1.3990e+02   -8.7732e-01    1.0098e+00
 1.2460e+00    1.3989e+02   -8.7740e-01    1.0099e+00
 1.2470e+00    1.3989e+02   -8.7743e-01    1.0099e+00
 1.2480e+00    1.3989e+02   -8.7740e-01    1.0099e+00
 1.2490e+00    1.3990e+02   -8.7731e-01    1.0098e+00
 1.2500e+00    1.3990e+02   -8.7717e-01    1.0097e+00
 1.2510e+00    1.3991e+02   -8.7697e-01    1.0095e+00
 1.2520e+00    1.3992e+02   -8.7671e-01    1.0094e+00
 1.2530e+00    1.3993e+02   -8.7642e-01    1.0091e+00
 1.2540e+00    1.3994e+02   -8.7609e-01    1.0088e+00
 1.2550e+00    1.3996e+02   -8.7573e-01    1.0084e+00
 1.2560e+00    1.3998e+02   -8.7534e-01    1.0081e+00
 1.2570e+00    1.4000e+02   -8.7491e-01    1.0077e+00
 1.2580e+00    1.4002e+02   -8.7444e-01    1.0073e+00
 1.2590e+00    1.4004e+02   -8.7392e-01    1.0069e+00
 1.2600e+00    1.4006e+02   -8.7339e-01    1.0064e+00
 1.2610e+00    1.4009e+02   -8.7284e-01    1.0059e+00
 1.2620e+00    1.4011e+02   -8.7228e-01    1.0054e+00
 1.2630e+00    1.4013e+02   -8.7171e-01    1.0049e+00
 1.2640e+00    1.4015e+02   -8.7114e-01    1.0045e+00
 1.2650e+00    1.4018e+02   -8.7058e-01    1.0040e+00
 1.2660e+00    1.4020e+02   -8.7002e-01    1.0035e+00
 1.2670e+00    1.4022e+02   -8.6946e-01    1.0030e+00
 1.2680e+00    1.4024e+02   -8.6894e-01    1.0025e+00
 1.2690e+00    1.4026e+02   -8.6845e-01    1.0021e+00
 1.2700e+00    1.4027e+02   -8.6799e-01    1.0017e+00
 1.2710e+00    1.4029e+02   -8.6759e-01    1.0014e+00
 1.2720e+00    1.4031e+02   -8.6724e-01    1.0011e+00
 1.2730e+00    1.4032e+02   -8.6693e-01    1.0008e+00
 1.2740e+00    1.4033e+02   -8.6665e-01    1.0006e+00
 1.2750e+00    1.4034e+02   -8.6642e-01    1.0004e+00
 1.2760e+00    1.4035e+02   -8.6625e-01    1.0002e+00
 1.2770e+00    1.4035e+02   -8.6613e-01    1.0001e+00
 1.2780e+00    1.4035e+02   -8.6605e-01    1.0000e+00
 1.2790e+00    1.4035e+02   -8.6202e-01    9.9840e-01
