PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 8.1400e-01    1.4791e+02   -2.9973e-01    1.0798e+00
 8.1500e-01    1.4792e+02   -3.0006e-01    1.0797e+00
 8.1600e-01    1.4796e+02   -2.9839e-01    1.0791e+00
 8.1700e-01    1.4802e+02   -2.9521e-01    1.0780e+00
 8.1800e-01    1.4809e+02   -2.9136e-01    1.0766e+00
 8.1900e-01    1.4815e+02   -2.8793e-01    1.0755e+00
 8.2000e-01    1.4820e+02   -2.8593e-01    1.0746e+00
 8.2100e-01    1.4821e+02   -2.8600e-01    1.0744e+00
 8.2200e-01    1.4820e+02   -2.8814e-01    1.0747e+00
 8.2300e-01    1.4817e+02   -2.9157e-01    1.0752e+00
 8.2400e-01    1.4813e+02   -2.9519e-01    1.0757e+00
 8.2500e-01    1.4811e+02   -2.9791e-01    1.0762e+00
 8.2600e-01    1.4811e+02   -2.9886e-01    1.0763e+00
 8.2700e-01    1.4814e+02   -2.9776e-01    1.0757e+00
 8.2800e-01    1.4820e+02   -2.9481e-01    1.0747e+00
 8.2900e-01    1.4827e+02   -2.9084e-01    1.0734e+00
 8.3000e-01    1.4834e+02   -2.8690e-01    1.0720e+00
 8.3100e-01    1.4840e+02   -2.8416e-01    1.0713e+00
 8.3200e-01    1.4842e+02   -2.8356e-01    1.0706e+00
 8.3300e-01    1.4841e+02   -2.8531e-01    1.0708e+00
 8.3400e-01    1.4838e+02   -2.8873e-01    1.0714e+00
 8.3500e-01    1.4834e+02   -2.9273e-01    1.0722e+00
 8.3600e-01    1.4831e+02   -2.9607e-01    1.0728e+00
 8.3700e-01    1.4831e+02   -2.9772e-01    1.0730e+00
 8.3800e-01    1.4833e+02   -2.9720e-01    1.0724e+00
 8.3900e-01    1.4838e+02   -2.9471e-01    1.0717e+00
 8.4000e-01    1.4845e+02   -2.9083e-01    1.0703e+00
 8.4100e-01    1.4853e+02   -2.8670e-01    1.0690e+00
 8.4200e-01    1.4858e+02   -2.8363e-01    1.0679e+00
 8.4300e-01    1.4861e+02   -2.8265e-01    1.0675e+00
 8.4400e-01    1.4861e+02   -2.8407e-01    1.0675e+00
 8.4500e-01    1.4858e+02   -2.8741e-01    1.0680e+00
 8.4600e-01    1.4854e+02   -2.9149e-01    1.0690e+00
 8.4700e-01    1.4850e+02   -2.9497e-01    1.0695e+00
 8.4800e-01    1.4849e+02   -2.9683e-01    1.0697e+00
 8.4900e-01    1.4851e+02   -2.9646e-01    1.0694e+00
 8.5000e-01    1.4856e+02   -2.9396e-01    1.0685e+00
 8.5100e-01    1.4863e+02   -2.9001e-01    1.0671e+00
 8.5200e-01    1.4871e+02   -2.8575e-01    1.0658e+00
 8.5300e-01    1.4877e+02   -2.8252e-01    1.0647e+00
 8.5400e-01    1.4880e+02   -2.8138e-01    1.0641e+00
 8.5500e-01    1.4879e+02   -2.8265e-01    1.0642e+00
 8.5600e-01    1.4876e+02   -2.8592e-01    1.0647e+00
 8.5700e-01    1.4871e+02   -2.9010e-01    1.0656e+00
 8.5800e-01    1.4867e+02   -2.9390e-01    1.0662e+00
 8.5900e-01    1.4865e+02   -2.9607e-01    1.0666e+00
 8.6000e-01    1.4867e+02   -2.9608e-01    1.0664e+00
 8.6100e-01    1.4871e+02   -2.9383e-01    1.0655e+00
 8.6200e-01    1.4878e+02   -2.8988e-01    1.0642e+00
 8.6300e-01    1.4886e+02   -2.8535e-01    1.0628e+00
 8.6400e-01    1.4893e+02   -2.8160e-01    1.0616e+00
 8.6500e-01    1.4896e+02   -2.7988e-01    1.0608e+00
 8.6600e-01    1.4897e+02   -2.8068e-01    1.0607e+00
 8.6700e-01    1.4894e+02   -2.8368e-01    1.0613e+00
 8.6800e-01    1.4889e+02   -2.8784e-01    1.0621e+00
 8.6900e-01    1.4885e+02   -2.9180e-01    1.0629e+00
 8.7000e-01    1.4882e+02   -2.9443e-01    1.0632e+00
 8.7100e-01    1.4883e+02   -2.9494e-01    1.0632e+00
 8.7200e-01    1.4887e+02   -2.9324e-01    1.0625e+00
 8.7300e-01    1.4893e+02   -2.8972e-01    1.0612e+00
 8.7400e-01    1.4900e+02   -2.8545e-01    1.0600e+00
 8.7500e-01    1.4906e+02   -2.8175e-01    1.0587e+00
 8.7600e-01    1.4910e+02   -2.7977e-01    1.0581e+00
 8.7700e-01    1.4911e+02   -2.8031e-01    1.0579e+00
 8.7800e-01    1.4908e+02   -2.8302e-01    1.0584e+00
 8.7900e-01    1.4904e+02   -2.8697e-01    1.0592e+00
 8.8000e-01    1.4900e+02   -2.9081e-01    1.0600e+00
 8.8100e-01    1.4898e+02   -2.9338e-01    1.0603e+00
 8.8200e-01    1.4898e+02   -2.9391e-01    1.0603e+00
 8.8300e-01    1.4902e+02   -2.9223e-01    1.0596e+00
 8.8400e-01    1.4908e+02   -2.8879e-01    1.0585e+00
 8.8500e-01    1.4915e+02   -2.8455e-01    1.0572e+00
 8.8600e-01    1.4922e+02   -2.8079e-01    1.0560e+00
 8.8700e-01    1.4926e+02   -2.7883e-01    1.0552e+00
 8.8800e-01    1.4926e+02   -2.7932e-01    1.0550e+00
 8.8900e-01    1.4924e+02   -2.8203e-01    1.0555e+00
 8.9000e-01    1.4920e+02   -2.8595e-01    1.0563e+00
 8.9100e-01    1.4916e+02   -2.8979e-01    1.0571e+00
 8.9200e-01    1.4914e+02   -2.9236e-01    1.0574e+00
 8.9300e-01    1.4914e+02   -2.9297e-01    1.0574e+00
 8.9400e-01    1.4918e+02   -2.9131e-01    1.0565e+00
 8.9500e-01    1.4924e+02   -2.8787e-01    1.0555e+00
 8.9600e-01    1.4931e+02   -2.8359e-01    1.0542e+00
 8.9700e-01    1.4938e+02   -2.7981e-01    1.0527e+00
 8.9800e-01    1.4942e+02   -2.7781e-01    1.0522e+00
 8.9900e-01    1.4942e+02   -2.7822e-01    1.0520e+00
 9.0000e-01    1.4940e+02   -2.8088e-01    1.0525e+00
 9.0100e-01    1.4936e+02   -2.8470e-01    1.0532e+00
 9.0200e-01    1.4932e+02   -2.8838e-01    1.0539e+00
 9.0300e-01    1.4930e+02   -2.9072e-01    1.0543e+00
 9.0400e-01    1.4931e+02   -2.9105e-01    1.0541e+00
 9.0500e-01    1.4935e+02   -2.8924e-01    1.0535e+00
 9.0600e-01    1.4941e+02   -2.8577e-01    1.0524e+00
 9.0700e-01    1.4947e+02   -2.8174e-01    1.0511e+00
 9.0800e-01    1.4953e+02   -2.7843e-01    1.0500e+00
 9.0900e-01    1.4956e+02   -2.7704e-01    1.0494e+00
 9.1000e-01    1.4956e+02   -2.7808e-01    1.0493e+00
 9.1100e-01    1.4954e+02   -2.8111e-01    1.0499e+00
 9.1200e-01    1.4950e+02   -2.8499e-01    1.0506e+00
 9.1300e-01    1.4947e+02   -2.8838e-01    1.0513e+00
 9.1400e-01    1.4945e+02   -2.9027e-01    1.0516e+00
 9.1500e-01    1.4947e+02   -2.9016e-01    1.0513e+00
 9.1600e-01    1.4951e+02   -2.8801e-01    1.0506e+00
 9.1700e-01    1.4957e+02   -2.8441e-01    1.0493e+00
 9.1800e-01    1.4964e+02   -2.8048e-01    1.0480e+00
 9.1900e-01    1.4969e+02   -2.7748e-01    1.0470e+00
 9.2000e-01    1.4972e+02   -2.7644e-01    1.0466e+00
 9.2100e-01    1.4971e+02   -2.7768e-01    1.0467e+00
 9.2200e-01    1.4968e+02   -2.8075e-01    1.0472e+00
 9.2300e-01    1.4965e+02   -2.8449e-01    1.0479e+00
 9.2400e-01    1.4961e+02   -2.8763e-01    1.0485e+00
 9.2500e-01    1.4960e+02   -2.8920e-01    1.0487e+00
 9.2600e-01    1.4962e+02   -2.8860e-01    1.0483e+00
 9.2700e-01    1.4967e+02   -2.8608e-01    1.0475e+00
 9.2800e-01    1.4973e+02   -2.8239e-01    1.0463e+00
 9.2900e-01    1.4980e+02   -2.7862e-01    1.0452e+00
 9.3000e-01    1.4984e+02   -2.7606e-01    1.0443e+00
 9.3100e-01    1.4986e+02   -2.7565e-01    1.0440e+00
 9.3200e-01    1.4984e+02   -2.7758e-01    1.0443e+00
 9.3300e-01    1.4981e+02   -2.8113e-01    1.0448e+00
 9.3400e-01    1.4977e+02   -2.8498e-01    1.0456e+00
 9.3500e-01    1.4973e+02   -2.8786e-01    1.0463e+00
 9.3600e-01    1.4973e+02   -2.8886e-01    1.0460e+00
 9.3700e-01    1.4975e+02   -2.8763e-01    1.0456e+00
 9.3800e-01    1.4981e+02   -2.8449e-01    1.0447e+00
 9.3900e-01    1.4987e+02   -2.8041e-01    1.0433e+00
 9.4000e-01    1.4993e+02   -2.7670e-01    1.0422e+00
 9.4100e-01    1.4997e+02   -2.7472e-01    1.0415e+00
 9.4200e-01    1.4997e+02   -2.7527e-01    1.0413e+00
 9.4300e-01    1.4995e+02   -2.7812e-01    1.0418e+00
 9.4400e-01    1.4990e+02   -2.8217e-01    1.0426e+00
 9.4500e-01    1.4986e+02   -2.8598e-01    1.0433e+00
 9.4600e-01    1.4984e+02   -2.8827e-01    1.0437e+00
 9.4700e-01    1.4985e+02   -2.8828e-01    1.0434e+00
 9.4800e-01    1.4989e+02   -2.8594e-01    1.0427e+00
 9.4900e-01    1.4996e+02   -2.8194e-01    1.0414e+00
 9.5000e-01    1.5003e+02   -2.7750e-01    1.0401e+00
 9.5100e-01    1.5008e+02   -2.7416e-01    1.0389e+00
 9.5200e-01    1.5010e+02   -2.7324e-01    1.0386e+00
 9.5300e-01    1.5009e+02   -2.7513e-01    1.0388e+00
 9.5400e-01    1.5005e+02   -2.7907e-01    1.0398e+00
 9.5500e-01    1.5000e+02   -2.8357e-01    1.0406e+00
 9.5600e-01    1.4996e+02   -2.8712e-01    1.0413e+00
 9.5700e-01    1.4995e+02   -2.8858e-01    1.0415e+00
 9.5800e-01    1.4998e+02   -2.8746e-01    1.0409e+00
 9.5900e-01    1.5003e+02   -2.8405e-01    1.0398e+00
 9.6000e-01    1.5011e+02   -2.7940e-01    1.0385e+00
 9.6100e-01    1.5018e+02   -2.7495e-01    1.0370e+00
 9.6200e-01    1.5022e+02   -2.7233e-01    1.0363e+00
 9.6300e-01    1.5023e+02   -2.7253e-01    1.0361e+00
 9.6400e-01    1.5020e+02   -2.7554e-01    1.0367e+00
 9.6500e-01    1.5015e+02   -2.8016e-01    1.0375e+00
 9.6600e-01    1.5009e+02   -2.8470e-01    1.0385e+00
 9.6700e-01    1.5006e+02   -2.8770e-01    1.0389e+00
 9.6800e-01    1.5006e+02   -2.8826e-01    1.0390e+00
 9.6900e-01    1.5010e+02   -2.8621e-01    1.0382e+00
 9.7000e-01    1.5017e+02   -2.8201e-01    1.0369e+00
 9.7100e-01    1.5025e+02   -2.7699e-01    1.0353e+00
 9.7200e-01    1.5031e+02   -2.7286e-01    1.0342e+00
 9.7300e-01    1.5035e+02   -2.7110e-01    1.0335e+00
 9.7400e-01    1.5034e+02   -2.7235e-01    1.0335e+00
 9.7500e-01    1.5030e+02   -2.7611e-01    1.0345e+00
 9.7600e-01    1.5025e+02   -2.8093e-01    1.0354e+00
 9.7700e-01    1.5020e+02   -2.8508e-01    1.0364e+00
 9.7800e-01    1.5018e+02   -2.8719e-01    1.0367e+00
 9.7900e-01    1.5020e+02   -2.8664e-01    1.0363e+00
 9.8000e-01    1.5025e+02   -2.8354e-01    1.0354e+00
 9.8100e-01    1.5033e+02   -2.7877e-01    1.0338e+00
 9.8200e-01    1.5040e+02   -2.7388e-01    1.0324e+00
 9.8300e-01    1.5046e+02   -2.7061e-01    1.0313e+00
 9.8400e-01    1.5047e+02   -2.7015e-01    1.0310e+00
 9.8500e-01    1.5045e+02   -2.7271e-01    1.0316e+00
 9.8600e-01    1.5040e+02   -2.7719e-01    1.0325e+00
 9.8700e-01    1.5034e+02   -2.8199e-01    1.0336e+00
 9.8800e-01    1.5030e+02   -2.8549e-01    1.0343e+00
 9.8900e-01    1.5029e+02   -2.8656e-01    1.0343e+00
 9.9000e-01    1.5033e+02   -2.8489e-01    1.0338e+00
 9.9100e-01    1.5039e+02   -2.8102e-01    1.0325e+00
 9.9200e-01    1.5046e+02   -2.7614e-01    1.0310e+00
 9.9300e-01    1.5053e+02   -2.7186e-01    1.0298e+00
 9.9400e-01    1.5057e+02   -2.6975e-01    1.0291e+00
 9.9500e-01    1.5056e+02   -2.7059e-01    1.0290e+00
 9.9600e-01    1.5052e+02   -2.7406e-01    1.0297e+00
 9.9700e-01    1.5047e+02   -2.7886e-01    1.0310e+00
 9.9800e-01    1.5041e+02   -2.8327e-01    1.0318e+00
 9.9900e-01    1.5039e+02   -2.8577e-01    1.0323e+00
 1.0000e+00    1.5040e+02   -2.8559e-01    1.0323e+00
 1.0010e+00    1.5044e+02   -2.8273e-01    1.0312e+00
 1.0020e+00    1.5052e+02   -2.7809e-01    1.0298e+00
 1.0030e+00    1.5059e+02   -2.7322e-01    1.0285e+00
 1.0040e+00    1.5064e+02   -2.6978e-01    1.0273e+00
 1.0050e+00    1.5066e+02   -2.6906e-01    1.0269e+00
 1.0060e+00    1.5064e+02   -2.7130e-01    1.0274e+00
 1.0070e+00    1.5059e+02   -2.7569e-01    1.0283e+00
 1.0080e+00    1.5054e+02   -2.8055e-01    1.0294e+00
 1.0090e+00    1.5050e+02   -2.8423e-01    1.0301e+00
 1.0100e+00    1.5049e+02   -2.8557e-01    1.0304e+00
 1.0110e+00    1.5052e+02   -2.8414e-01    1.0297e+00
 1.0120e+00    1.5058e+02   -2.8035e-01    1.0286e+00
 1.0130e+00    1.5065e+02   -2.7548e-01    1.0273e+00
 1.0140e+00    1.5072e+02   -2.7124e-01    1.0259e+00
 1.0150e+00    1.5076e+02   -2.6914e-01    1.0252e+00
 1.0160e+00    1.5076e+02   -2.6996e-01    1.0252e+00
 1.0170e+00    1.5072e+02   -2.7330e-01    1.0258e+00
 1.0180e+00    1.5067e+02   -2.7786e-01    1.0268e+00
 1.0190e+00    1.5062e+02   -2.8203e-01    1.0278e+00
 1.0200e+00    1.5060e+02   -2.8445e-01    1.0282e+00
 1.0210e+00    1.5061e+02   -2.8422e-01    1.0281e+00
 1.0220e+00    1.5065e+02   -2.8142e-01    1.0272e+00
 1.0230e+00    1.5072e+02   -2.7687e-01    1.0258e+00
 1.0240e+00    1.5079e+02   -2.7217e-01    1.0246e+00
 1.0250e+00    1.5084e+02   -2.6905e-01    1.0235e+00
 1.0260e+00    1.5085e+02   -2.6870e-01    1.0233e+00
 1.0270e+00    1.5083e+02   -2.7124e-01    1.0237e+00
 1.0280e+00    1.5078e+02   -2.7565e-01    1.0247e+00
 1.0290e+00    1.5072e+02   -2.8028e-01    1.0257e+00
 1.0300e+00    1.5069e+02   -2.8348e-01    1.0266e+00
 1.0310e+00    1.5069e+02   -2.8420e-01    1.0265e+00
 1.0320e+00    1.5073e+02   -2.8209e-01    1.0258e+00
 1.0330e+00    1.5079e+02   -2.7777e-01    1.0245e+00
 1.0340e+00    1.5087e+02   -2.7262e-01    1.0230e+00
 1.0350e+00    1.5093e+02   -2.6846e-01    1.0217e+00
 1.0360e+00    1.5096e+02   -2.6695e-01    1.0212e+00
 1.0370e+00    1.5094e+02   -2.6876e-01    1.0214e+00
 1.0380e+00    1.5090e+02   -2.7304e-01    1.0225e+00
 1.0390e+00    1.5084e+02   -2.7810e-01    1.0235e+00
 1.0400e+00    1.5079e+02   -2.8213e-01    1.0245e+00
 1.0410e+00    1.5078e+02   -2.8384e-01    1.0246e+00
 1.0420e+00    1.5080e+02   -2.8268e-01    1.0243e+00
 1.0430e+00    1.5086e+02   -2.7896e-01    1.0230e+00
 1.0440e+00    1.5094e+02   -2.7384e-01    1.0216e+00
 1.0450e+00    1.5101e+02   -2.6909e-01    1.0202e+00
 1.0460e+00    1.5105e+02   -2.6652e-01    1.0194e+00
 1.0470e+00    1.5105e+02   -2.6719e-01    1.0194e+00
 1.0480e+00    1.5101e+02   -2.7079e-01    1.0202e+00
 1.0490e+00    1.5095e+02   -2.7582e-01    1.0213e+00
 1.0500e+00    1.5090e+02   -2.8039e-01    1.0224e+00
 1.0510e+00    1.5087e+02   -2.8303e-01    1.0228e+00
 1.0520e+00    1.5088e+02   -2.8287e-01    1.0227e+00
 1.0530e+00    1.5093e+02   -2.7995e-01    1.0217e+00
 1.0540e+00    1.5100e+02   -2.7519e-01    1.0204e+00
 1.0550e+00    1.5107e+02   -2.7016e-01    1.0190e+00
 1.0560e+00    1.5112e+02   -2.6674e-01    1.0178e+00
 1.0570e+00    1.5114e+02   -2.6631e-01    1.0177e+00
 1.0580e+00    1.5111e+02   -2.6903e-01    1.0181e+00
 1.0590e+00    1.5105e+02   -2.7377e-01    1.0192e+00
 1.0600e+00    1.5099e+02   -2.7869e-01    1.0204e+00
 1.0610e+00    1.5095e+02   -2.8202e-01    1.0212e+00
 1.0620e+00    1.5095e+02   -2.8273e-01    1.0212e+00
 1.0630e+00    1.5098e+02   -2.8058e-01    1.0206e+00
 1.0640e+00    1.5105e+02   -2.7620e-01    1.0192e+00
 1.0650e+00    1.5112e+02   -2.7101e-01    1.0177e+00
 1.0660e+00    1.5118e+02   -2.6689e-01    1.0166e+00
 1.0670e+00    1.5121e+02   -2.6555e-01    1.0160e+00
 1.0680e+00    1.5119e+02   -2.6759e-01    1.0165e+00
 1.0690e+00    1.5113e+02   -2.7215e-01    1.0175e+00
 1.0700e+00    1.5107e+02   -2.7740e-01    1.0187e+00
 1.0710e+00    1.5102e+02   -2.8145e-01    1.0197e+00
 1.0720e+00    1.5101e+02   -2.8296e-01    1.0198e+00
 1.0730e+00    1.5104e+02   -2.8142e-01    1.0194e+00
 1.0740e+00    1.5110e+02   -2.7724e-01    1.0181e+00
 1.0750e+00    1.5118e+02   -2.7175e-01    1.0165e+00
 1.0760e+00    1.5125e+02   -2.6691e-01    1.0152e+00
 1.0770e+00    1.5128e+02   -2.6456e-01    1.0143e+00
 1.0780e+00    1.5128e+02   -2.6579e-01    1.0146e+00
 1.0790e+00    1.5123e+02   -2.7008e-01    1.0155e+00
 1.0800e+00    1.5116e+02   -2.7571e-01    1.0169e+00
 1.0810e+00    1.5110e+02   -2.8058e-01    1.0179e+00
 1.0820e+00    1.5108e+02   -2.8308e-01    1.0184e+00
 1.0830e+00    1.5109e+02   -2.8239e-01    1.0182e+00
 1.0840e+00    1.5115e+02   -2.7868e-01    1.0171e+00
 1.0850e+00    1.5123e+02   -2.7312e-01    1.0155e+00
 1.0860e+00    1.5131e+02   -2.6761e-01    1.0139e+00
 1.0870e+00    1.5136e+02   -2.6430e-01    1.0130e+00
 1.0880e+00    1.5137e+02   -2.6452e-01    1.0129e+00
 1.0890e+00    1.5133e+02   -2.6813e-01    1.0138e+00
 1.0900e+00    1.5126e+02   -2.7365e-01    1.0150e+00
 1.0910e+00    1.5119e+02   -2.7891e-01    1.0163e+00
 1.0920e+00    1.5115e+02   -2.8213e-01    1.0169e+00
 1.0930e+00    1.5115e+02   -2.8233e-01    1.0170e+00
 1.0940e+00    1.5120e+02   -2.7942e-01    1.0160e+00
 1.0950e+00    1.5127e+02   -2.7431e-01    1.0147e+00
 1.0960e+00    1.5135e+02   -2.6872e-01    1.0131e+00
 1.0970e+00    1.5140e+02   -2.6473e-01    1.0120e+00
 1.0980e+00    1.5142e+02   -2.6403e-01    1.0117e+00
 1.0990e+00    1.5138e+02   -2.6699e-01    1.0124e+00
 1.1000e+00    1.5132e+02   -2.7228e-01    1.0136e+00
 1.1010e+00    1.5125e+02   -2.7773e-01    1.0149e+00
 1.1020e+00    1.5120e+02   -2.8149e-01    1.0158e+00
 1.1030e+00    1.5119e+02   -2.8236e-01    1.0159e+00
 1.1040e+00    1.5123e+02   -2.8010e-01    1.0152e+00
 1.1050e+00    1.5129e+02   -2.7537e-01    1.0139e+00
 1.1060e+00    1.5137e+02   -2.6975e-01    1.0122e+00
 1.1070e+00    1.5144e+02   -2.6541e-01    1.0109e+00
 1.1080e+00    1.5146e+02   -2.6411e-01    1.0105e+00
 1.1090e+00    1.5143e+02   -2.6648e-01    1.0111e+00
 1.1100e+00    1.5137e+02   -2.7144e-01    1.0121e+00
 1.1110e+00    1.5131e+02   -2.7690e-01    1.0135e+00
 1.1120e+00    1.5126e+02   -2.8090e-01    1.0145e+00
 1.1130e+00    1.5125e+02   -2.8208e-01    1.0148e+00
 1.1140e+00    1.5129e+02   -2.8006e-01    1.0140e+00
 1.1150e+00    1.5136e+02   -2.7545e-01    1.0128e+00
 1.1160e+00    1.5144e+02   -2.6973e-01    1.0112e+00
 1.1170e+00    1.5150e+02   -2.6502e-01    1.0099e+00
 1.1180e+00    1.5153e+02   -2.6329e-01    1.0092e+00
 1.1190e+00    1.5151e+02   -2.6524e-01    1.0096e+00
 1.1200e+00    1.5145e+02   -2.6997e-01    1.0108e+00
 1.1210e+00    1.5138e+02   -2.7558e-01    1.0121e+00
 1.1220e+00    1.5132e+02   -2.7997e-01    1.0132e+00
 1.1230e+00    1.5130e+02   -2.8171e-01    1.0135e+00
 1.1240e+00    1.5133e+02   -2.8022e-01    1.0130e+00
 1.1250e+00    1.5139e+02   -2.7596e-01    1.0120e+00
 1.1260e+00    1.5147e+02   -2.7033e-01    1.0103e+00
 1.1270e+00    1.5154e+02   -2.6532e-01    1.0088e+00
 1.1280e+00    1.5157e+02   -2.6292e-01    1.0081e+00
 1.1290e+00    1.5156e+02   -2.6415e-01    1.0084e+00
 1.1300e+00    1.5151e+02   -2.6836e-01    1.0093e+00
 1.1310e+00    1.5144e+02   -2.7374e-01    1.0107e+00
 1.1320e+00    1.5139e+02   -2.7822e-01    1.0117e+00
 1.1330e+00    1.5136e+02   -2.8028e-01    1.0121e+00
 1.1340e+00    1.5138e+02   -2.7928e-01    1.0118e+00
 1.1350e+00    1.5143e+02   -2.7556e-01    1.0109e+00
 1.1360e+00    1.5150e+02   -2.7037e-01    1.0094e+00
 1.1370e+00    1.5157e+02   -2.6560e-01    1.0082e+00
 1.1380e+00    1.5160e+02   -2.6323e-01    1.0075e+00
 1.1390e+00    1.5160e+02   -2.6419e-01    1.0076e+00
 1.1400e+00    1.5155e+02   -2.6808e-01    1.0086e+00
 1.1410e+00    1.5149e+02   -2.7323e-01    1.0098e+00
 1.1420e+00    1.5143e+02   -2.7768e-01    1.0109e+00
 1.1430e+00    1.5141e+02   -2.7986e-01    1.0114e+00
 1.1440e+00    1.5142e+02   -2.7911e-01    1.0111e+00
 1.1450e+00    1.5147e+02   -2.7563e-01    1.0102e+00
 1.1460e+00    1.5154e+02   -2.7062e-01    1.0088e+00
 1.1470e+00    1.5161e+02   -2.6582e-01    1.0074e+00
 1.1480e+00    1.5164e+02   -2.6316e-01    1.0067e+00
 1.1490e+00    1.5164e+02   -2.6377e-01    1.0068e+00
 1.1500e+00    1.5160e+02   -2.6730e-01    1.0076e+00
 1.1510e+00    1.5154e+02   -2.7233e-01    1.0088e+00
 1.1520e+00    1.5148e+02   -2.7689e-01    1.0099e+00
 1.1530e+00    1.5145e+02   -2.7938e-01    1.0105e+00
 1.1540e+00    1.5146e+02   -2.7895e-01    1.0104e+00
 1.1550e+00    1.5151e+02   -2.7580e-01    1.0095e+00
 1.1560e+00    1.5158e+02   -2.7092e-01    1.0082e+00
 1.1570e+00    1.5165e+02   -2.6612e-01    1.0068e+00
 1.1580e+00    1.5169e+02   -2.6327e-01    1.0060e+00
 1.1590e+00    1.5168e+02   -2.6371e-01    1.0060e+00
 1.1600e+00    1.5164e+02   -2.6726e-01    1.0069e+00
 1.1610e+00    1.5157e+02   -2.7243e-01    1.0083e+00
 1.1620e+00    1.5151e+02   -2.7722e-01    1.0094e+00
 1.1630e+00    1.5148e+02   -2.7990e-01    1.0102e+00
 1.1640e+00    1.5149e+02   -2.7967e-01    1.0099e+00
 1.1650e+00    1.5153e+02   -2.7649e-01    1.0090e+00
 1.1660e+00    1.5160e+02   -2.7143e-01    1.0078e+00
 1.1670e+00    1.5168e+02   -2.6628e-01    1.0062e+00
 1.1680e+00    1.5172e+02   -2.6309e-01    1.0053e+00
 1.1690e+00    1.5173e+02   -2.6315e-01    1.0053e+00
 1.1700e+00    1.5169e+02   -2.6645e-01    1.0061e+00
 1.1710e+00    1.5163e+02   -2.7153e-01    1.0073e+00
 1.1720e+00    1.5157e+02   -2.7635e-01    1.0085e+00
 1.1730e+00    1.5153e+02   -2.7922e-01    1.0092e+00
 1.1740e+00    1.5154e+02   -2.7917e-01    1.0091e+00
 1.1750e+00    1.5158e+02   -2.7621e-01    1.0082e+00
 1.1760e+00    1.5165e+02   -2.7131e-01    1.0069e+00
 1.1770e+00    1.5172e+02   -2.6614e-01    1.0055e+00
 1.1780e+00    1.5177e+02   -2.6273e-01    1.0046e+00
 1.1790e+00    1.5178e+02   -2.6251e-01    1.0045e+00
 1.1800e+00    1.5174e+02   -2.6562e-01    1.0052e+00
 1.1810e+00    1.5168e+02   -2.7066e-01    1.0064e+00
 1.1820e+00    1.5162e+02   -2.7559e-01    1.0077e+00
 1.1830e+00    1.5158e+02   -2.7868e-01    1.0084e+00
 1.1840e+00    1.5158e+02   -2.7889e-01    1.0083e+00
 1.1850e+00    1.5162e+02   -2.7623e-01    1.0077e+00
 1.1860e+00    1.5169e+02   -2.7157e-01    1.0063e+00
 1.1870e+00    1.5176e+02   -2.6656e-01    1.0051e+00
 1.1880e+00    1.5180e+02   -2.6320e-01    1.0041e+00
 1.1890e+00    1.5181e+02   -2.6305e-01    1.0040e+00
 1.1900e+00    1.5177e+02   -2.6615e-01    1.0048e+00
 1.1910e+00    1.5171e+02   -2.7116e-01    1.0059e+00
 1.1920e+00    1.5165e+02   -2.7611e-01    1.0072e+00
 1.1930e+00    1.5161e+02   -2.7924e-01    1.0080e+00
 1.1940e+00    1.5161e+02   -2.7948e-01    1.0079e+00
 1.1950e+00    1.5165e+02   -2.7667e-01    1.0072e+00
 1.1960e+00    1.5171e+02   -2.7171e-01    1.0058e+00
 1.1970e+00    1.5179e+02   -2.6628e-01    1.0044e+00
 1.1980e+00    1.5184e+02   -2.6250e-01    1.0032e+00
 1.1990e+00    1.5185e+02   -2.6200e-01    1.0033e+00
 1.2000e+00    1.5181e+02   -2.6507e-01    1.0039e+00
 1.2010e+00    1.5174e+02   -2.7027e-01    1.0054e+00
 1.2020e+00    1.5168e+02   -2.7548e-01    1.0066e+00
 1.2030e+00    1.5163e+02   -2.7884e-01    1.0074e+00
 1.2040e+00    1.5163e+02   -2.7926e-01    1.0076e+00
 1.2050e+00    1.5167e+02   -2.7656e-01    1.0066e+00
 1.2060e+00    1.5174e+02   -2.7161e-01    1.0054e+00
 1.2070e+00    1.5181e+02   -2.6606e-01    1.0039e+00
 1.2080e+00    1.5186e+02   -2.6213e-01    1.0026e+00
 1.2090e+00    1.5187e+02   -2.6147e-01    1.0026e+00
 1.2100e+00    1.5184e+02   -2.6433e-01    1.0032e+00
 1.2110e+00    1.5177e+02   -2.6943e-01    1.0046e+00
 1.2120e+00    1.5170e+02   -2.7470e-01    1.0058e+00
 1.2130e+00    1.5166e+02   -2.7818e-01    1.0068e+00
 1.2140e+00    1.5165e+02   -2.7878e-01    1.0068e+00
 1.2150e+00    1.5168e+02   -2.7627e-01    1.0063e+00
 1.2160e+00    1.5175e+02   -2.7148e-01    1.0049e+00
 1.2170e+00    1.5182e+02   -2.6611e-01    1.0035e+00
 1.2180e+00    1.5187e+02   -2.6223e-01    1.0025e+00
 1.2190e+00    1.5188e+02   -2.6151e-01    1.0021e+00
 1.2200e+00    1.5185e+02   -2.6432e-01    1.0030e+00
 1.2210e+00    1.5178e+02   -2.6935e-01    1.0041e+00
