PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2220e+00    1.3325e+02   -1.0048e+00    1.0048e+00
 1.2230e+00    1.3325e+02   -1.0048e+00    1.0048e+00
 1.2240e+00    1.3326e+02   -1.0048e+00    1.0048e+00
 1.2250e+00    1.3326e+02   -1.0048e+00    1.0048e+00
 1.2260e+00    1.3326e+02   -1.0047e+00    1.0047e+00
 1.2270e+00    1.3326e+02   -1.0047e+00    1.0047e+00
 1.2280e+00    1.3327e+02   -1.0047e+00    1.0047e+00
 1.2290e+00    1.3327e+02   -1.0047e+00    1.0047e+00
 1.2300e+00    1.3327e+02   -1.0046e+00    1.0046e+00
 1.2310e+00    1.3327e+02   -1.0046e+00    1.0046e+00
 1.2320e+00    1.3327e+02   -1.0046e+00    1.0046e+00
 1.2330e+00    1.3327e+02   -1.0046e+00    1.0046e+00
 1.2340e+00    1.3328e+02   -1.0045e+00    1.0045e+00
 1.2350e+00    1.3328e+02   -1.0045e+00    1.0045e+00
 1.2360e+00    1.3328e+02   -1.0044e+00    1.0044e+00
 1.2370e+00    1.3328e+02   -1.0044e+00    1.0044e+00
 1.2380e+00    1.3329e+02   -1.0043e+00    1.0043e+00
 1.2390e+00    1.3329e+02   -1.0042e+00    1.0042e+00
 1.2400e+00    1.3330e+02   -1.0042e+00    1.0042e+00
 1.2410e+00    1.3330e+02   -1.0041e+00    1.0041e+00
 1.2420e+00    1.3331e+02   -1.0040e+00    1.0040e+00
 1.2430e+00    1.3332e+02   -1.0039e+00    1.0039e+00
 1.2440e+00    1.3332e+02   -1.0037e+00    1.0037e+00
 1.2450e+00    1.3333e+02   -1.0036e+00    1.0036e+00
 1.2460e+00    1.3333e+02   -1.0035e+00    1.0035e+00
 1.2470e+00    1.3334e+02   -1.0034e+00    1.0034e+00
 1.2480e+00    1.3335e+02   -1.0033e+00    1.0033e+00
 1.2490e+00    1.3335e+02   -1.0031e+00    1.0031e+00
 1.2500e+00    1.3336e+02   -1.0030e+00    1.0030e+00
 1.2510e+00    1.3336e+02   -1.0029e+00    1.0029e+00
 1.2520e+00    1.3337e+02   -1.0028e+00    1.0028e+00
 1.2530e+00    1.3337e+02   -1.0026e+00    1.0026e+00
 1.2540e+00    1.3338e+02   -1.0025e+00    1.0025e+00
 1.2550e+00    1.3339e+02   -1.0023e+00    1.0023e+00
 1.2560e+00    1.3339e+02   -1.0022e+00    1.0022e+00
 1.2570e+00    1.3340e+02   -1.0021e+00    1.0021e+00
 1.2580e+00    1.3340e+02   -1.0019e+00    1.0019e+00
 1.2590e+00    1.3341e+02   -1.0018e+00    1.0018e+00
 1.2600e+00    1.3341e+02   -1.0017e+00    1.0017e+00
 1.2610e+00    1.3342e+02   -1.0015e+00    1.0015e+00
 1.2620e+00    1.3343e+02   -1.0014e+00    1.0014e+00
 1.2630e+00    1.3343e+02   -1.0013e+00    1.0013e+00
 1.2640e+00    1.3343e+02   -1.0012e+00    1.0012e+00
 1.2650e+00    1.3344e+02   -1.0010e+00    1.0010e+00
 1.2660e+00    1.3344e+02   -1.0009e+00    1.0009e+00
 1.2670e+00    1.3345e+02   -1.0008e+00    1.0008e+00
 1.2680e+00    1.3345e+02   -1.0007e+00    1.0007e+00
 1.2690e+00    1.3346e+02   -1.0006e+00    1.0006e+00
 1.2700e+00    1.3346e+02   -1.0005e+00    1.0005e+00
 1.2710e+00    1.3347e+02   -1.0004e+00    1.0004e+00
 1.2720e+00    1.3347e+02   -1.0003e+00    1.0003e+00
 1.2730e+00    1.3347e+02   -1.0003e+00    1.0003e+00
 1.2740e+00    1.3348e+02   -1.0002e+00    1.0002e+00
 1.2750e+00    1.3348e+02   -1.0002e+00    1.0002e+00
 1.2760e+00    1.3348e+02   -1.0002e+00    1.0002e+00
 1.2770e+00    1.3348e+02   -1.0002e+00    1.0002e+00
 1.2780e+00    1.3348e+02   -1.0001e+00    1.0001e+00
 1.2790e+00    1.3348e+02   -9.9473e-01    9.9473e-01
