PROFILES: ELECTRIC POTENTIAL phi, MACH NUMBER U_z/cs, MACH NUMBER U_Bdir/c_s 
distance(mm)    phi(V)      U_z/cs(-)      U_Bdir/c_s(-)
 1.2100e+00    1.4826e+02   -7.1346e-01    1.0047e+00
 1.2110e+00    1.4824e+02   -7.1415e-01    1.0052e+00
 1.2120e+00    1.4821e+02   -7.1491e-01    1.0057e+00
 1.2130e+00    1.4818e+02   -7.1573e-01    1.0062e+00
 1.2140e+00    1.4815e+02   -7.1659e-01    1.0069e+00
 1.2150e+00    1.4812e+02   -7.1747e-01    1.0075e+00
 1.2160e+00    1.4809e+02   -7.1834e-01    1.0081e+00
 1.2170e+00    1.4806e+02   -7.1915e-01    1.0087e+00
 1.2180e+00    1.4804e+02   -7.1990e-01    1.0092e+00
 1.2190e+00    1.4801e+02   -7.2054e-01    1.0096e+00
 1.2200e+00    1.4800e+02   -7.2106e-01    1.0101e+00
 1.2210e+00    1.4798e+02   -7.2143e-01    1.0103e+00
 1.2220e+00    1.4798e+02   -7.2166e-01    1.0103e+00
 1.2230e+00    1.4798e+02   -7.2174e-01    1.0104e+00
 1.2240e+00    1.4798e+02   -7.2166e-01    1.0104e+00
 1.2250e+00    1.4799e+02   -7.2139e-01    1.0102e+00
 1.2260e+00    1.4801e+02   -7.2096e-01    1.0099e+00
 1.2270e+00    1.4803e+02   -7.2036e-01    1.0095e+00
 1.2280e+00    1.4805e+02   -7.1960e-01    1.0088e+00
 1.2290e+00    1.4808e+02   -7.1871e-01    1.0083e+00
 1.2300e+00    1.4812e+02   -7.1769e-01    1.0076e+00
 1.2310e+00    1.4815e+02   -7.1657e-01    1.0068e+00
 1.2320e+00    1.4819e+02   -7.1538e-01    1.0059e+00
 1.2330e+00    1.4824e+02   -7.1414e-01    1.0051e+00
 1.2340e+00    1.4828e+02   -7.1290e-01    1.0042e+00
 1.2350e+00    1.4831e+02   -7.1171e-01    1.0033e+00
 1.2360e+00    1.4835e+02   -7.1059e-01    1.0025e+00
 1.2370e+00    1.4838e+02   -7.0957e-01    1.0018e+00
 1.2380e+00    1.4841e+02   -7.0870e-01    1.0012e+00
 1.2390e+00    1.4844e+02   -7.0799e-01    1.0007e+00
 1.2400e+00    1.4845e+02   -7.0747e-01    1.0003e+00
 1.2410e+00    1.4846e+02   -7.0714e-01    1.0001e+00
 1.2420e+00    1.4847e+02   -7.0705e-01    9.9998e-01
 1.2430e+00    1.4846e+02   -7.0718e-01    1.0001e+00
 1.2440e+00    1.4845e+02   -7.0755e-01    1.0004e+00
 1.2450e+00    1.4843e+02   -7.0814e-01    1.0008e+00
 1.2460e+00    1.4840e+02   -7.0893e-01    1.0013e+00
 1.2470e+00    1.4837e+02   -7.0991e-01    1.0020e+00
 1.2480e+00    1.4833e+02   -7.1105e-01    1.0028e+00
 1.2490e+00    1.4829e+02   -7.1230e-01    1.0037e+00
 1.2500e+00    1.4824e+02   -7.1363e-01    1.0046e+00
 1.2510e+00    1.4820e+02   -7.1499e-01    1.0056e+00
 1.2520e+00    1.4815e+02   -7.1635e-01    1.0066e+00
 1.2530e+00    1.4811e+02   -7.1766e-01    1.0075e+00
 1.2540e+00    1.4807e+02   -7.1887e-01    1.0084e+00
 1.2550e+00    1.4803e+02   -7.1996e-01    1.0091e+00
 1.2560e+00    1.4800e+02   -7.2091e-01    1.0097e+00
 1.2570e+00    1.4797e+02   -7.2171e-01    1.0102e+00
 1.2580e+00    1.4795e+02   -7.2230e-01    1.0107e+00
 1.2590e+00    1.4794e+02   -7.2269e-01    1.0110e+00
 1.2600e+00    1.4794e+02   -7.2286e-01    1.0111e+00
 1.2610e+00    1.4794e+02   -7.2281e-01    1.0111e+00
 1.2620e+00    1.4795e+02   -7.2254e-01    1.0109e+00
 1.2630e+00    1.4796e+02   -7.2206e-01    1.0106e+00
 1.2640e+00    1.4799e+02   -7.2138e-01    1.0101e+00
 1.2650e+00    1.4801e+02   -7.2052e-01    1.0094e+00
 1.2660e+00    1.4805e+02   -7.1951e-01    1.0087e+00
 1.2670e+00    1.4809e+02   -7.1837e-01    1.0079e+00
 1.2680e+00    1.4813e+02   -7.1715e-01    1.0071e+00
 1.2690e+00    1.4817e+02   -7.1588e-01    1.0062e+00
 1.2700e+00    1.4822e+02   -7.1459e-01    1.0052e+00
 1.2710e+00    1.4826e+02   -7.1330e-01    1.0044e+00
 1.2720e+00    1.4830e+02   -7.1205e-01    1.0035e+00
 1.2730e+00    1.4834e+02   -7.1089e-01    1.0026e+00
 1.2740e+00    1.4838e+02   -7.0984e-01    1.0020e+00
 1.2750e+00    1.4841e+02   -7.0894e-01    1.0013e+00
 1.2760e+00    1.4843e+02   -7.0822e-01    1.0008e+00
 1.2770e+00    1.4845e+02   -7.0768e-01    1.0004e+00
 1.2780e+00    1.4846e+02   -7.0731e-01    1.0002e+00
 1.2790e+00    1.4846e+02   -7.0445e-01    1.0006e+00
